,building_id,timestamp,meter_reading,anomaly
172,1260,2016-01-01 00:00:00,120.51,0
370,1260,2016-01-01 01:00:00,116.47,0
569,1260,2016-01-01 02:00:00,91.12,0
768,1260,2016-01-01 03:00:00,85.21,0
967,1260,2016-01-01 04:00:00,86.88,0
1166,1260,2016-01-01 05:00:00,72.93,0
1365,1260,2016-01-01 06:00:00,71.74,0
1564,1260,2016-01-01 07:00:00,73.22,0
1763,1260,2016-01-01 08:00:00,71.53,0
1962,1260,2016-01-01 09:00:00,74.67,0
2161,1260,2016-01-01 10:00:00,109.8,0
2360,1260,2016-01-01 11:00:00,111.23,0
2559,1260,2016-01-01 12:00:00,110.78,0
2758,1260,2016-01-01 13:00:00,103.44,0
2957,1260,2016-01-01 14:00:00,101.88,0
3156,1260,2016-01-01 15:00:00,103.76,0
3355,1260,2016-01-01 16:00:00,102.86,0
3554,1260,2016-01-01 17:00:00,99.8,0
3753,1260,2016-01-01 18:00:00,101.21,0
3952,1260,2016-01-01 19:00:00,99.97,0
4151,1260,2016-01-01 20:00:00,101.81,0
4350,1260,2016-01-01 21:00:00,101.75,0
4549,1260,2016-01-01 22:00:00,103.32,0
4748,1260,2016-01-01 23:00:00,116.3,0
4947,1260,2016-01-02 00:00:00,126.14,0
5145,1260,2016-01-02 01:00:00,122.35,0
5344,1260,2016-01-02 02:00:00,122.84,0
5543,1260,2016-01-02 03:00:00,85.99,0
5742,1260,2016-01-02 04:00:00,86.82,0
5941,1260,2016-01-02 05:00:00,88.09,0
6140,1260,2016-01-02 06:00:00,72.99,0
6339,1260,2016-01-02 07:00:00,75.33,0
6538,1260,2016-01-02 08:00:00,74.19,0
6737,1260,2016-01-02 09:00:00,75.39,0
6936,1260,2016-01-02 10:00:00,76.01,0
7135,1260,2016-01-02 11:00:00,110.7,0
7334,1260,2016-01-02 12:00:00,115.17,0
7533,1260,2016-01-02 13:00:00,109.41,0
7732,1260,2016-01-02 14:00:00,103.69,0
7931,1260,2016-01-02 15:00:00,101.2,0
8130,1260,2016-01-02 16:00:00,107.84,0
8329,1260,2016-01-02 17:00:00,104.85,0
8528,1260,2016-01-02 18:00:00,105.33,0
8727,1260,2016-01-02 19:00:00,102.66,0
8926,1260,2016-01-02 20:00:00,104.15,0
9125,1260,2016-01-02 21:00:00,101.57,0
9324,1260,2016-01-02 22:00:00,100.89,0
9523,1260,2016-01-02 23:00:00,80.16,0
9722,1260,2016-01-03 00:00:00,89.41,0
9920,1260,2016-01-03 01:00:00,88.26,0
10119,1260,2016-01-03 02:00:00,88.69,0
10318,1260,2016-01-03 03:00:00,89.65,0
10517,1260,2016-01-03 04:00:00,87.16,0
10716,1260,2016-01-03 05:00:00,86.97,0
10915,1260,2016-01-03 06:00:00,72.44,0
11114,1260,2016-01-03 07:00:00,75.93,0
11313,1260,2016-01-03 08:00:00,72.38,0
11512,1260,2016-01-03 09:00:00,74.71,0
11711,1260,2016-01-03 10:00:00,113.63,0
11910,1260,2016-01-03 11:00:00,114.22,0
12109,1260,2016-01-03 12:00:00,115.31,0
12308,1260,2016-01-03 13:00:00,108.25,0
12507,1260,2016-01-03 14:00:00,107.5,0
12706,1260,2016-01-03 15:00:00,106.03,0
