,building_id,timestamp,meter_reading,anomaly
65,680,2016-01-01 00:00:00,,0
265,680,2016-01-01 01:00:00,1.8,0
463,680,2016-01-01 02:00:00,2.2,0
662,680,2016-01-01 03:00:00,2.2,0
861,680,2016-01-01 04:00:00,2.3,0
1060,680,2016-01-01 05:00:00,2.4,0
1259,680,2016-01-01 06:00:00,2.4,0
1458,680,2016-01-01 07:00:00,3.2,0
1657,680,2016-01-01 08:00:00,3.7,0
1856,680,2016-01-01 09:00:00,3.3,0
2055,680,2016-01-01 10:00:00,3.2,0
2254,680,2016-01-01 11:00:00,3.1,0
2453,680,2016-01-01 12:00:00,3.2,0
2652,680,2016-01-01 13:00:00,3.2,0
2851,680,2016-01-01 14:00:00,3.2,0
3050,680,2016-01-01 15:00:00,3.1,0
3249,680,2016-01-01 16:00:00,3.2,0
3448,680,2016-01-01 17:00:00,3.2,0
3647,680,2016-01-01 18:00:00,4.0,0
3846,680,2016-01-01 19:00:00,3.5,0
4045,680,2016-01-01 20:00:00,3.0,0
4244,680,2016-01-01 21:00:00,3.0,0
4443,680,2016-01-01 22:00:00,2.8,0
4642,680,2016-01-01 23:00:00,2.8,0
4841,680,2016-01-02 00:00:00,2.4,0
5040,680,2016-01-02 01:00:00,1.8,0
5238,680,2016-01-02 02:00:00,2.1,0
5437,680,2016-01-02 03:00:00,2.2,0
5636,680,2016-01-02 04:00:00,2.2,0
5835,680,2016-01-02 05:00:00,2.2,0
6034,680,2016-01-02 06:00:00,2.2,0
6233,680,2016-01-02 07:00:00,2.8,0
6432,680,2016-01-02 08:00:00,3.2,0
6631,680,2016-01-02 09:00:00,4.4,0
6830,680,2016-01-02 10:00:00,5.9,0
7029,680,2016-01-02 11:00:00,6.3,0
7228,680,2016-01-02 12:00:00,5.8,0
7427,680,2016-01-02 13:00:00,5.9,0
7626,680,2016-01-02 14:00:00,5.9,0
7825,680,2016-01-02 15:00:00,5.8,0
8024,680,2016-01-02 16:00:00,6.0,0
8223,680,2016-01-02 17:00:00,6.4,0
8422,680,2016-01-02 18:00:00,4.7,0
8621,680,2016-01-02 19:00:00,3.0,0
8820,680,2016-01-02 20:00:00,3.1,0
9019,680,2016-01-02 21:00:00,3.1,0
9218,680,2016-01-02 22:00:00,2.9,0
9417,680,2016-01-02 23:00:00,2.8,0
9616,680,2016-01-03 00:00:00,2.4,0
9815,680,2016-01-03 01:00:00,1.9,0
10013,680,2016-01-03 02:00:00,2.1,0
10212,680,2016-01-03 03:00:00,2.2,0
10411,680,2016-01-03 04:00:00,2.2,0
10610,680,2016-01-03 05:00:00,2.2,0
10809,680,2016-01-03 06:00:00,2.2,0
11008,680,2016-01-03 07:00:00,2.7,0
11207,680,2016-01-03 08:00:00,3.2,0
11406,680,2016-01-03 09:00:00,4.3,0
11605,680,2016-01-03 10:00:00,3.2,0
11804,680,2016-01-03 11:00:00,3.0,0
12003,680,2016-01-03 12:00:00,3.0,0
12202,680,2016-01-03 13:00:00,3.0,0
12401,680,2016-01-03 14:00:00,3.0,0
12600,680,2016-01-03 15:00:00,3.0,0
12799,680,2016-01-03 16:00:00,3.0,0
12998,680,2016-01-03 17:00:00,2.9,0
13197,680,2016-01-03 18:00:00,3.2,0
13396,680,2016-01-03 19:00:00,3.4,0
13595,680,2016-01-03 20:00:00,3.4,0
13794,680,2016-01-03 21:00:00,3.5,0
13993,680,2016-01-03 22:00:00,3.1,0
14192,680,2016-01-03 23:00:00,2.8,0
14391,680,2016-01-04 00:00:00,2.3,0
14590,680,2016-01-04 01:00:00,1.8,0
14788,680,2016-01-04 02:00:00,2.1,0
14987,680,2016-01-04 03:00:00,2.2,0
15186,680,2016-01-04 04:00:00,2.2,0
15385,680,2016-01-04 05:00:00,2.3,0
15583,680,2016-01-04 06:00:00,2.9,0
15781,680,2016-01-04 07:00:00,7.3,0
15980,680,2016-01-04 08:00:00,8.7,0
16179,680,2016-01-04 09:00:00,9.2,0
16378,680,2016-01-04 10:00:00,9.0,0
16577,680,2016-01-04 11:00:00,9.1,0
16776,680,2016-01-04 12:00:00,9.6,0
16975,680,2016-01-04 13:00:00,9.4,0
17174,680,2016-01-04 14:00:00,8.9,0
17373,680,2016-01-04 15:00:00,9.4,0
17572,680,2016-01-04 16:00:00,9.1,0
17771,680,2016-01-04 17:00:00,9.3,0
17970,680,2016-01-04 18:00:00,7.7,0
18169,680,2016-01-04 19:00:00,3.2,0
18368,680,2016-01-04 20:00:00,3.1,0
18567,680,2016-01-04 21:00:00,3.1,0
18766,680,2016-01-04 22:00:00,2.9,0
18965,680,2016-01-04 23:00:00,2.8,0
19164,680,2016-01-05 00:00:00,2.4,0
19363,680,2016-01-05 01:00:00,1.8,0
19561,680,2016-01-05 02:00:00,2.1,0
19760,680,2016-01-05 03:00:00,2.2,0
19959,680,2016-01-05 04:00:00,2.2,0
20158,680,2016-01-05 05:00:00,2.3,0
20357,680,2016-01-05 06:00:00,2.9,0
20556,680,2016-01-05 07:00:00,7.1,0
20755,680,2016-01-05 08:00:00,8.4,0
20954,680,2016-01-05 09:00:00,8.6,0
21153,680,2016-01-05 10:00:00,8.9,0
21352,680,2016-01-05 11:00:00,8.4,0
21551,680,2016-01-05 12:00:00,8.6,0
21750,680,2016-01-05 13:00:00,8.5,0
21949,680,2016-01-05 14:00:00,8.9,0
22148,680,2016-01-05 15:00:00,8.9,0
22347,680,2016-01-05 16:00:00,8.4,0
22546,680,2016-01-05 17:00:00,7.2,0
22745,680,2016-01-05 18:00:00,6.7,0
22944,680,2016-01-05 19:00:00,3.3,0
23143,680,2016-01-05 20:00:00,3.2,0
23342,680,2016-01-05 21:00:00,3.2,0
23541,680,2016-01-05 22:00:00,3.0,0
23740,680,2016-01-05 23:00:00,2.8,0
23939,680,2016-01-06 00:00:00,2.4,0
24138,680,2016-01-06 01:00:00,2.0,0
24336,680,2016-01-06 02:00:00,2.1,0
24535,680,2016-01-06 03:00:00,2.2,0
24734,680,2016-01-06 04:00:00,2.3,0
24933,680,2016-01-06 05:00:00,2.4,0
25131,680,2016-01-06 06:00:00,3.0,0
25330,680,2016-01-06 07:00:00,8.0,0
25529,680,2016-01-06 08:00:00,9.4,0
25728,680,2016-01-06 09:00:00,9.6,0
25927,680,2016-01-06 10:00:00,10.1,0
26124,680,2016-01-06 11:00:00,9.9,0
26323,680,2016-01-06 12:00:00,9.8,0
26522,680,2016-01-06 13:00:00,9.8,0
26721,680,2016-01-06 14:00:00,10.1,0
26920,680,2016-01-06 15:00:00,10.0,0
27119,680,2016-01-06 16:00:00,8.5,0
27318,680,2016-01-06 17:00:00,7.7,0
27517,680,2016-01-06 18:00:00,7.5,0
27716,680,2016-01-06 19:00:00,3.7,0
27915,680,2016-01-06 20:00:00,3.6,0
28114,680,2016-01-06 21:00:00,3.1,0
28313,680,2016-01-06 22:00:00,3.0,0
28512,680,2016-01-06 23:00:00,2.8,0
28711,680,2016-01-07 00:00:00,2.4,0
28908,680,2016-01-07 01:00:00,1.9,0
29104,680,2016-01-07 02:00:00,2.1,0
29301,680,2016-01-07 03:00:00,2.2,0
29498,680,2016-01-07 04:00:00,2.2,0
29695,680,2016-01-07 05:00:00,2.3,0
29891,680,2016-01-07 06:00:00,3.4,0
30088,680,2016-01-07 07:00:00,8.4,0
30285,680,2016-01-07 08:00:00,9.0,0
30482,680,2016-01-07 09:00:00,9.4,0
30679,680,2016-01-07 10:00:00,9.4,0
30876,680,2016-01-07 11:00:00,8.8,0
31073,680,2016-01-07 12:00:00,9.2,0
31270,680,2016-01-07 13:00:00,8.9,0
31467,680,2016-01-07 14:00:00,9.0,0
31664,680,2016-01-07 15:00:00,9.0,0
31861,680,2016-01-07 16:00:00,8.9,0
32058,680,2016-01-07 17:00:00,9.1,0
32255,680,2016-01-07 18:00:00,8.8,0
32452,680,2016-01-07 19:00:00,3.2,0
32649,680,2016-01-07 20:00:00,3.0,0
32846,680,2016-01-07 21:00:00,3.0,0
33043,680,2016-01-07 22:00:00,2.9,0
33240,680,2016-01-07 23:00:00,2.8,0
33437,680,2016-01-08 00:00:00,2.5,0
33634,680,2016-01-08 01:00:00,1.9,0
33830,680,2016-01-08 02:00:00,2.1,0
34027,680,2016-01-08 03:00:00,2.2,0
34224,680,2016-01-08 04:00:00,2.2,0
34421,680,2016-01-08 05:00:00,2.4,0
34617,680,2016-01-08 06:00:00,2.9,0
34813,680,2016-01-08 07:00:00,7.6,0
35009,680,2016-01-08 08:00:00,9.0,0
35206,680,2016-01-08 09:00:00,9.1,0
35403,680,2016-01-08 10:00:00,9.7,0
35600,680,2016-01-08 11:00:00,9.8,0
35797,680,2016-01-08 12:00:00,9.6,0
35994,680,2016-01-08 13:00:00,9.3,0
36191,680,2016-01-08 14:00:00,8.7,0
36388,680,2016-01-08 15:00:00,8.4,0
