,building_id,timestamp,meter_reading,anomaly
174,1264,2016-01-01 00:00:00,75.375,0
372,1264,2016-01-01 01:00:00,72.0,0
571,1264,2016-01-01 02:00:00,71.75,0
770,1264,2016-01-01 03:00:00,76.375,0
969,1264,2016-01-01 04:00:00,73.375,0
1168,1264,2016-01-01 05:00:00,81.0,0
1367,1264,2016-01-01 06:00:00,76.75,0
1566,1264,2016-01-01 07:00:00,73.0,0
1765,1264,2016-01-01 08:00:00,80.0,0
1964,1264,2016-01-01 09:00:00,72.875,0
2163,1264,2016-01-01 10:00:00,75.5,0
2362,1264,2016-01-01 11:00:00,72.0,0
2561,1264,2016-01-01 12:00:00,72.625,0
2760,1264,2016-01-01 13:00:00,71.0,0
2959,1264,2016-01-01 14:00:00,71.25,0
3158,1264,2016-01-01 15:00:00,71.875,0
3357,1264,2016-01-01 16:00:00,72.125,0
3556,1264,2016-01-01 17:00:00,71.0,0
3755,1264,2016-01-01 18:00:00,75.125,0
3954,1264,2016-01-01 19:00:00,75.25,0
4153,1264,2016-01-01 20:00:00,72.375,0
4352,1264,2016-01-01 21:00:00,73.125,0
4551,1264,2016-01-01 22:00:00,95.125,0
4750,1264,2016-01-01 23:00:00,73.5,0
4949,1264,2016-01-02 00:00:00,76.75,0
5147,1264,2016-01-02 01:00:00,76.375,0
5346,1264,2016-01-02 02:00:00,76.75,0
5545,1264,2016-01-02 03:00:00,75.5,0
5744,1264,2016-01-02 04:00:00,72.0,0
5943,1264,2016-01-02 05:00:00,72.75,0
6142,1264,2016-01-02 06:00:00,72.125,0
6341,1264,2016-01-02 07:00:00,71.875,0
6540,1264,2016-01-02 08:00:00,71.875,0
6739,1264,2016-01-02 09:00:00,73.0,0
6938,1264,2016-01-02 10:00:00,72.625,0
7137,1264,2016-01-02 11:00:00,73.375,0
7336,1264,2016-01-02 12:00:00,77.0,0
7535,1264,2016-01-02 13:00:00,76.75,0
7734,1264,2016-01-02 14:00:00,76.875,0
7933,1264,2016-01-02 15:00:00,76.375,0
8132,1264,2016-01-02 16:00:00,72.625,0
8331,1264,2016-01-02 17:00:00,73.0,0
8530,1264,2016-01-02 18:00:00,79.25,0
8729,1264,2016-01-02 19:00:00,74.625,0
8928,1264,2016-01-02 20:00:00,80.0,0
9127,1264,2016-01-02 21:00:00,80.5,0
9326,1264,2016-01-02 22:00:00,71.25,0
9525,1264,2016-01-02 23:00:00,71.75,0
9724,1264,2016-01-03 00:00:00,71.875,0
9922,1264,2016-01-03 01:00:00,75.125,0
10121,1264,2016-01-03 02:00:00,74.875,0
10320,1264,2016-01-03 03:00:00,86.75,0
10519,1264,2016-01-03 04:00:00,74.625,0
10718,1264,2016-01-03 05:00:00,75.0,0
10917,1264,2016-01-03 06:00:00,72.5,0
11116,1264,2016-01-03 07:00:00,72.75,0
11315,1264,2016-01-03 08:00:00,72.0,0
11514,1264,2016-01-03 09:00:00,79.25,0
11713,1264,2016-01-03 10:00:00,70.875,0
11912,1264,2016-01-03 11:00:00,72.125,0
12111,1264,2016-01-03 12:00:00,86.625,0
12310,1264,2016-01-03 13:00:00,73.25,0
12509,1264,2016-01-03 14:00:00,72.875,0
12708,1264,2016-01-03 15:00:00,75.5,0
12907,1264,2016-01-03 16:00:00,75.75,0
