,building_id,timestamp,meter_reading,anomaly
49,345,2016-01-01 00:00:00,1.84,0
249,345,2016-01-01 01:00:00,2.4,0
447,345,2016-01-01 02:00:00,2.52,0
646,345,2016-01-01 03:00:00,2.84,0
845,345,2016-01-01 04:00:00,1.96,0
1044,345,2016-01-01 05:00:00,1.6,0
1243,345,2016-01-01 06:00:00,1.6,0
1442,345,2016-01-01 07:00:00,1.84,0
1641,345,2016-01-01 08:00:00,1.64,0
1840,345,2016-01-01 09:00:00,1.72,0
2039,345,2016-01-01 10:00:00,1.8,0
2238,345,2016-01-01 11:00:00,1.88,0
2437,345,2016-01-01 12:00:00,2.08,0
2636,345,2016-01-01 13:00:00,1.96,0
2835,345,2016-01-01 14:00:00,1.44,0
3034,345,2016-01-01 15:00:00,1.92,0
3233,345,2016-01-01 16:00:00,2.16,0
3432,345,2016-01-01 17:00:00,2.2,0
3631,345,2016-01-01 18:00:00,1.92,0
3830,345,2016-01-01 19:00:00,2.36,0
4029,345,2016-01-01 20:00:00,2.16,0
4228,345,2016-01-01 21:00:00,2.6,0
4427,345,2016-01-01 22:00:00,2.16,0
4626,345,2016-01-01 23:00:00,2.32,0
4825,345,2016-01-02 00:00:00,2.2,0
5024,345,2016-01-02 01:00:00,2.32,0
5222,345,2016-01-02 02:00:00,1.96,0
5421,345,2016-01-02 03:00:00,2.36,0
5620,345,2016-01-02 04:00:00,2.44,0
5819,345,2016-01-02 05:00:00,2.64,0
6018,345,2016-01-02 06:00:00,2.32,0
6217,345,2016-01-02 07:00:00,2.0,0
6416,345,2016-01-02 08:00:00,2.12,0
6615,345,2016-01-02 09:00:00,2.44,0
6814,345,2016-01-02 10:00:00,2.36,0
7013,345,2016-01-02 11:00:00,2.44,0
7212,345,2016-01-02 12:00:00,2.08,0
7411,345,2016-01-02 13:00:00,2.48,0
7610,345,2016-01-02 14:00:00,2.12,0
7809,345,2016-01-02 15:00:00,1.8,0
8008,345,2016-01-02 16:00:00,1.88,0
8207,345,2016-01-02 17:00:00,1.84,0
8406,345,2016-01-02 18:00:00,2.04,0
8605,345,2016-01-02 19:00:00,1.72,0
8804,345,2016-01-02 20:00:00,2.24,0
9003,345,2016-01-02 21:00:00,2.4,0
9202,345,2016-01-02 22:00:00,1.76,0
9401,345,2016-01-02 23:00:00,1.92,0
9600,345,2016-01-03 00:00:00,1.88,0
9799,345,2016-01-03 01:00:00,2.04,0
9997,345,2016-01-03 02:00:00,2.04,0
10196,345,2016-01-03 03:00:00,2.12,0
10395,345,2016-01-03 04:00:00,2.04,0
10594,345,2016-01-03 05:00:00,1.92,0
10793,345,2016-01-03 06:00:00,1.88,0
10992,345,2016-01-03 07:00:00,1.88,0
11191,345,2016-01-03 08:00:00,2.0,0
11390,345,2016-01-03 09:00:00,1.92,0
11589,345,2016-01-03 10:00:00,1.92,0
11788,345,2016-01-03 11:00:00,1.92,0
11987,345,2016-01-03 12:00:00,2.0,0
12186,345,2016-01-03 13:00:00,1.92,0
12385,345,2016-01-03 14:00:00,2.12,0
12584,345,2016-01-03 15:00:00,2.12,0
12783,345,2016-01-03 16:00:00,2.08,0
12982,345,2016-01-03 17:00:00,2.28,0
13181,345,2016-01-03 18:00:00,2.28,0
13380,345,2016-01-03 19:00:00,2.52,0
13579,345,2016-01-03 20:00:00,2.32,0
13778,345,2016-01-03 21:00:00,2.16,0
13977,345,2016-01-03 22:00:00,2.12,0
14176,345,2016-01-03 23:00:00,2.0,0
14375,345,2016-01-04 00:00:00,2.08,0
14574,345,2016-01-04 01:00:00,2.44,0
14772,345,2016-01-04 02:00:00,2.56,0
14971,345,2016-01-04 03:00:00,3.92,0
15170,345,2016-01-04 04:00:00,3.8,0
15369,345,2016-01-04 05:00:00,3.72,0
15567,345,2016-01-04 06:00:00,3.0,0
15765,345,2016-01-04 07:00:00,1.88,0
15964,345,2016-01-04 08:00:00,1.96,0
16163,345,2016-01-04 09:00:00,2.0,0
16362,345,2016-01-04 10:00:00,1.92,0
16561,345,2016-01-04 11:00:00,2.2,0
16760,345,2016-01-04 12:00:00,2.28,0
16959,345,2016-01-04 13:00:00,2.24,0
17158,345,2016-01-04 14:00:00,2.28,0
17357,345,2016-01-04 15:00:00,2.52,0
17556,345,2016-01-04 16:00:00,2.16,0
17755,345,2016-01-04 17:00:00,2.24,0
17954,345,2016-01-04 18:00:00,2.08,0
18153,345,2016-01-04 19:00:00,2.56,0
18352,345,2016-01-04 20:00:00,2.4,0
18551,345,2016-01-04 21:00:00,2.52,0
18750,345,2016-01-04 22:00:00,2.6,0
18949,345,2016-01-04 23:00:00,2.56,0
19148,345,2016-01-05 00:00:00,2.68,0
19347,345,2016-01-05 01:00:00,2.68,0
19545,345,2016-01-05 02:00:00,2.64,0
19744,345,2016-01-05 03:00:00,2.8,0
19943,345,2016-01-05 04:00:00,2.84,0
20142,345,2016-01-05 05:00:00,3.84,0
20341,345,2016-01-05 06:00:00,3.88,0
20540,345,2016-01-05 07:00:00,3.84,0
20739,345,2016-01-05 08:00:00,3.84,0
20938,345,2016-01-05 09:00:00,3.04,0
21137,345,2016-01-05 10:00:00,2.8,0
21336,345,2016-01-05 11:00:00,2.76,0
21535,345,2016-01-05 12:00:00,2.72,0
21734,345,2016-01-05 13:00:00,2.52,0
21933,345,2016-01-05 14:00:00,2.44,0
22132,345,2016-01-05 15:00:00,2.4,0
22331,345,2016-01-05 16:00:00,2.32,0
22530,345,2016-01-05 17:00:00,2.36,0
22729,345,2016-01-05 18:00:00,2.0,0
22928,345,2016-01-05 19:00:00,2.52,0
23127,345,2016-01-05 20:00:00,2.72,0
23326,345,2016-01-05 21:00:00,2.64,0
23525,345,2016-01-05 22:00:00,2.48,0
23724,345,2016-01-05 23:00:00,2.48,0
23923,345,2016-01-06 00:00:00,2.48,0
24122,345,2016-01-06 01:00:00,2.64,0
24320,345,2016-01-06 02:00:00,2.64,0
24519,345,2016-01-06 03:00:00,2.6,0
24718,345,2016-01-06 04:00:00,2.48,0
24917,345,2016-01-06 05:00:00,2.52,0
25115,345,2016-01-06 06:00:00,2.52,0
25314,345,2016-01-06 07:00:00,2.48,0
25513,345,2016-01-06 08:00:00,2.48,0
25712,345,2016-01-06 09:00:00,2.64,0
25911,345,2016-01-06 10:00:00,2.6,0
26108,345,2016-01-06 11:00:00,2.72,0
26307,345,2016-01-06 12:00:00,2.36,0
26506,345,2016-01-06 13:00:00,2.36,0
26705,345,2016-01-06 14:00:00,2.32,0
26904,345,2016-01-06 15:00:00,2.4,0
27103,345,2016-01-06 16:00:00,2.44,0
27302,345,2016-01-06 17:00:00,2.28,0
27501,345,2016-01-06 18:00:00,2.4,0
27700,345,2016-01-06 19:00:00,2.36,0
27899,345,2016-01-06 20:00:00,2.32,0
28098,345,2016-01-06 21:00:00,2.2,0
28297,345,2016-01-06 22:00:00,2.44,0
28496,345,2016-01-06 23:00:00,2.56,0
28695,345,2016-01-07 00:00:00,2.48,0
28892,345,2016-01-07 01:00:00,2.52,0
29088,345,2016-01-07 02:00:00,2.52,0
29285,345,2016-01-07 03:00:00,2.44,0
29482,345,2016-01-07 04:00:00,2.48,0
29679,345,2016-01-07 05:00:00,2.36,0
29875,345,2016-01-07 06:00:00,1.84,0
30072,345,2016-01-07 07:00:00,2.08,0
30269,345,2016-01-07 08:00:00,2.32,0
30466,345,2016-01-07 09:00:00,2.4,0
30663,345,2016-01-07 10:00:00,2.36,0
30860,345,2016-01-07 11:00:00,1.88,0
31057,345,2016-01-07 12:00:00,1.72,0
31254,345,2016-01-07 13:00:00,1.96,0
31451,345,2016-01-07 14:00:00,1.88,0
31648,345,2016-01-07 15:00:00,2.2,0
31845,345,2016-01-07 16:00:00,1.64,0
32042,345,2016-01-07 17:00:00,3.24,0
32239,345,2016-01-07 18:00:00,4.0,0
32436,345,2016-01-07 19:00:00,3.8,0
32633,345,2016-01-07 20:00:00,3.88,0
32830,345,2016-01-07 21:00:00,3.56,0
33027,345,2016-01-07 22:00:00,3.72,0
33224,345,2016-01-07 23:00:00,3.76,0
33421,345,2016-01-08 00:00:00,2.08,0
33618,345,2016-01-08 01:00:00,2.44,0
33814,345,2016-01-08 02:00:00,2.12,0
34011,345,2016-01-08 03:00:00,1.6,0
34208,345,2016-01-08 04:00:00,1.92,0
34405,345,2016-01-08 05:00:00,1.76,0
34601,345,2016-01-08 06:00:00,1.72,0
34797,345,2016-01-08 07:00:00,1.88,0
34993,345,2016-01-08 08:00:00,1.96,0
35190,345,2016-01-08 09:00:00,1.88,0
35387,345,2016-01-08 10:00:00,2.2,0
35584,345,2016-01-08 11:00:00,2.0,0
35781,345,2016-01-08 12:00:00,1.8,0
35978,345,2016-01-08 13:00:00,3.28,0
36175,345,2016-01-08 14:00:00,3.84,0
36372,345,2016-01-08 15:00:00,3.96,0
36569,345,2016-01-08 16:00:00,4.0,0
36766,345,2016-01-08 17:00:00,4.04,0
36963,345,2016-01-08 18:00:00,4.04,0
37160,345,2016-01-08 19:00:00,2.36,0
37357,345,2016-01-08 20:00:00,2.32,0
37554,345,2016-01-08 21:00:00,2.04,0
37751,345,2016-01-08 22:00:00,2.2,0
37948,345,2016-01-08 23:00:00,2.4,0
38145,345,2016-01-09 00:00:00,2.28,0
38343,345,2016-01-09 01:00:00,2.28,0
38540,345,2016-01-09 02:00:00,1.92,0
38738,345,2016-01-09 03:00:00,1.96,0
38936,345,2016-01-09 04:00:00,1.92,0
39134,345,2016-01-09 05:00:00,2.08,0
39332,345,2016-01-09 06:00:00,1.92,0
39530,345,2016-01-09 07:00:00,2.08,0
39728,345,2016-01-09 08:00:00,1.96,0
39926,345,2016-01-09 09:00:00,3.56,0
40124,345,2016-01-09 10:00:00,3.88,0
40322,345,2016-01-09 11:00:00,3.88,0
40520,345,2016-01-09 12:00:00,3.84,0
40718,345,2016-01-09 13:00:00,2.16,0
40916,345,2016-01-09 14:00:00,1.8,0
41114,345,2016-01-09 15:00:00,1.8,0
41312,345,2016-01-09 16:00:00,1.6,0
