,building_id,timestamp,meter_reading,anomaly
47,318,2016-01-01 00:00:00,168.29,0
247,318,2016-01-01 01:00:00,167.36,0
445,318,2016-01-01 02:00:00,167.78,0
644,318,2016-01-01 03:00:00,169.03,0
843,318,2016-01-01 04:00:00,166.24,0
1042,318,2016-01-01 05:00:00,167.55,0
1241,318,2016-01-01 06:00:00,169.82,0
1440,318,2016-01-01 07:00:00,167.26,0
1639,318,2016-01-01 08:00:00,149.24,0
1838,318,2016-01-01 09:00:00,148.5,0
2037,318,2016-01-01 10:00:00,150.97,0
2236,318,2016-01-01 11:00:00,151.3,0
2435,318,2016-01-01 12:00:00,153.76,0
2634,318,2016-01-01 13:00:00,157.0,0
2833,318,2016-01-01 14:00:00,158.27,0
3032,318,2016-01-01 15:00:00,165.85,0
3231,318,2016-01-01 16:00:00,166.92,0
3430,318,2016-01-01 17:00:00,160.58,0
3629,318,2016-01-01 18:00:00,180.01,0
3828,318,2016-01-01 19:00:00,187.2,0
4027,318,2016-01-01 20:00:00,184.89,0
4226,318,2016-01-01 21:00:00,186.68,0
4425,318,2016-01-01 22:00:00,184.94,0
4624,318,2016-01-01 23:00:00,182.61,0
4823,318,2016-01-02 00:00:00,181.17,0
5022,318,2016-01-02 01:00:00,179.41,0
5220,318,2016-01-02 02:00:00,179.59,0
5419,318,2016-01-02 03:00:00,180.56,0
5618,318,2016-01-02 04:00:00,179.31,0
5817,318,2016-01-02 05:00:00,179.82,0
6016,318,2016-01-02 06:00:00,179.42,0
6215,318,2016-01-02 07:00:00,178.5,0
6414,318,2016-01-02 08:00:00,159.76,0
6613,318,2016-01-02 09:00:00,162.31,0
6812,318,2016-01-02 10:00:00,165.15,0
7011,318,2016-01-02 11:00:00,164.59,0
7210,318,2016-01-02 12:00:00,165.18,0
7409,318,2016-01-02 13:00:00,165.32,0
7608,318,2016-01-02 14:00:00,163.72,0
7807,318,2016-01-02 15:00:00,167.95,0
8006,318,2016-01-02 16:00:00,171.2,0
8205,318,2016-01-02 17:00:00,166.87,0
8404,318,2016-01-02 18:00:00,179.74,0
8603,318,2016-01-02 19:00:00,188.93,0
8802,318,2016-01-02 20:00:00,185.87,0
9001,318,2016-01-02 21:00:00,187.56,0
9200,318,2016-01-02 22:00:00,188.31,0
9399,318,2016-01-02 23:00:00,187.93,0
9598,318,2016-01-03 00:00:00,184.21,0
9797,318,2016-01-03 01:00:00,182.96,0
9995,318,2016-01-03 02:00:00,182.13,0
10194,318,2016-01-03 03:00:00,183.68,0
10393,318,2016-01-03 04:00:00,183.23,0
10592,318,2016-01-03 05:00:00,183.81,0
10791,318,2016-01-03 06:00:00,183.01,0
10990,318,2016-01-03 07:00:00,181.4,0
11189,318,2016-01-03 08:00:00,162.32,0
11388,318,2016-01-03 09:00:00,162.5,0
11587,318,2016-01-03 10:00:00,169.26,0
11786,318,2016-01-03 11:00:00,171.47,0
11985,318,2016-01-03 12:00:00,171.39,0
12184,318,2016-01-03 13:00:00,169.2,0
12383,318,2016-01-03 14:00:00,171.15,0
12582,318,2016-01-03 15:00:00,174.69,0
12781,318,2016-01-03 16:00:00,171.06,0
12980,318,2016-01-03 17:00:00,167.31,0
13179,318,2016-01-03 18:00:00,179.83,0
13378,318,2016-01-03 19:00:00,188.82,0
13577,318,2016-01-03 20:00:00,188.64,0
13776,318,2016-01-03 21:00:00,188.0,0
13975,318,2016-01-03 22:00:00,188.65,0
14174,318,2016-01-03 23:00:00,186.54,0
14373,318,2016-01-04 00:00:00,185.45,0
14572,318,2016-01-04 01:00:00,185.72,0
14770,318,2016-01-04 02:00:00,185.66,0
