,building_id,timestamp,meter_reading,anomaly
8,107,2016-01-01 00:00:00,175.184,1
208,107,2016-01-01 01:00:00,350.367,1
406,107,2016-01-01 02:00:00,1.0,1
605,107,2016-01-01 03:00:00,1.0,1
804,107,2016-01-01 04:00:00,1.0,1
1003,107,2016-01-01 05:00:00,1.0,1
1202,107,2016-01-01 06:00:00,1.0,1
1401,107,2016-01-01 07:00:00,1.0,1
1600,107,2016-01-01 08:00:00,1.0,1
1799,107,2016-01-01 09:00:00,1.0,1
1998,107,2016-01-01 10:00:00,1.0,1
2197,107,2016-01-01 11:00:00,1.0,1
2396,107,2016-01-01 12:00:00,1.0,1
2595,107,2016-01-01 13:00:00,1.0,1
2794,107,2016-01-01 14:00:00,1.0,1
2993,107,2016-01-01 15:00:00,1.0,1
3192,107,2016-01-01 16:00:00,1.0,1
3391,107,2016-01-01 17:00:00,1.0,1
3590,107,2016-01-01 18:00:00,1.0,1
3789,107,2016-01-01 19:00:00,1.0,1
3988,107,2016-01-01 20:00:00,1.0,1
4187,107,2016-01-01 21:00:00,1.0,1
4386,107,2016-01-01 22:00:00,1.0,1
4585,107,2016-01-01 23:00:00,1.0,1
4784,107,2016-01-02 00:00:00,340.184,0
4983,107,2016-01-02 01:00:00,331.184,0
5181,107,2016-01-02 02:00:00,309.0,0
5380,107,2016-01-02 03:00:00,309.0,0
5579,107,2016-01-02 04:00:00,316.0,0
5778,107,2016-01-02 05:00:00,310.0,0
5977,107,2016-01-02 06:00:00,305.0,0
6176,107,2016-01-02 07:00:00,315.0,0
6375,107,2016-01-02 08:00:00,386.0,0
6574,107,2016-01-02 09:00:00,383.0,0
6773,107,2016-01-02 10:00:00,389.0,0
6972,107,2016-01-02 11:00:00,387.0,0
7171,107,2016-01-02 12:00:00,391.0,0
7370,107,2016-01-02 13:00:00,388.0,0
7569,107,2016-01-02 14:00:00,387.0,0
7768,107,2016-01-02 15:00:00,396.0,0
7967,107,2016-01-02 16:00:00,400.0,0
8166,107,2016-01-02 17:00:00,393.0,0
8365,107,2016-01-02 18:00:00,393.0,0
8564,107,2016-01-02 19:00:00,385.0,0
8763,107,2016-01-02 20:00:00,326.0,0
8962,107,2016-01-02 21:00:00,331.0,0
9161,107,2016-01-02 22:00:00,323.0,0
9360,107,2016-01-02 23:00:00,324.0,0
9559,107,2016-01-03 00:00:00,320.0,0
9758,107,2016-01-03 01:00:00,318.0,0
9956,107,2016-01-03 02:00:00,319.0,0
10155,107,2016-01-03 03:00:00,313.0,0
10354,107,2016-01-03 04:00:00,317.0,0
10553,107,2016-01-03 05:00:00,330.0,0
10752,107,2016-01-03 06:00:00,311.0,0
10951,107,2016-01-03 07:00:00,324.0,0
11150,107,2016-01-03 08:00:00,386.0,0
11349,107,2016-01-03 09:00:00,381.0,0
11548,107,2016-01-03 10:00:00,383.0,0
11747,107,2016-01-03 11:00:00,385.0,0
11946,107,2016-01-03 12:00:00,388.0,0
12145,107,2016-01-03 13:00:00,387.0,0
12344,107,2016-01-03 14:00:00,399.0,0
12543,107,2016-01-03 15:00:00,398.0,0
12742,107,2016-01-03 16:00:00,396.0,0
12941,107,2016-01-03 17:00:00,397.0,0
13140,107,2016-01-03 18:00:00,398.0,0
13339,107,2016-01-03 19:00:00,377.0,0
13538,107,2016-01-03 20:00:00,329.0,0
13737,107,2016-01-03 21:00:00,326.0,0
13936,107,2016-01-03 22:00:00,326.0,0
14135,107,2016-01-03 23:00:00,333.0,0
14334,107,2016-01-04 00:00:00,314.0,0
14533,107,2016-01-04 01:00:00,315.0,0
14731,107,2016-01-04 02:00:00,310.0,0
14930,107,2016-01-04 03:00:00,320.0,0
15129,107,2016-01-04 04:00:00,308.0,0
15328,107,2016-01-04 05:00:00,316.0,0
15527,107,2016-01-04 06:00:00,332.0,0
15725,107,2016-01-04 07:00:00,343.0,0
15923,107,2016-01-04 08:00:00,397.0,0
16122,107,2016-01-04 09:00:00,406.0,0
16321,107,2016-01-04 10:00:00,414.0,0
16520,107,2016-01-04 11:00:00,435.0,0
16719,107,2016-01-04 12:00:00,410.0,1
16918,107,2016-01-04 13:00:00,290.0,1
17117,107,2016-01-04 14:00:00,355.0,1
17316,107,2016-01-04 15:00:00,370.0,0
17515,107,2016-01-04 16:00:00,400.0,0
17714,107,2016-01-04 17:00:00,406.0,0
17913,107,2016-01-04 18:00:00,400.0,0
18112,107,2016-01-04 19:00:00,398.0,0
18311,107,2016-01-04 20:00:00,317.0,0
18510,107,2016-01-04 21:00:00,307.0,0
18709,107,2016-01-04 22:00:00,311.0,0
18908,107,2016-01-04 23:00:00,305.0,0
19107,107,2016-01-05 00:00:00,300.0,0
19306,107,2016-01-05 01:00:00,293.0,0
19504,107,2016-01-05 02:00:00,291.0,0
19703,107,2016-01-05 03:00:00,287.0,0
19902,107,2016-01-05 04:00:00,285.0,0
20101,107,2016-01-05 05:00:00,287.0,0
20300,107,2016-01-05 06:00:00,298.0,0
20499,107,2016-01-05 07:00:00,326.0,0
20698,107,2016-01-05 08:00:00,381.0,0
20897,107,2016-01-05 09:00:00,383.0,0
21096,107,2016-01-05 10:00:00,392.0,0
21295,107,2016-01-05 11:00:00,415.0,0
21494,107,2016-01-05 12:00:00,433.0,0
21693,107,2016-01-05 13:00:00,442.0,0
21892,107,2016-01-05 14:00:00,447.0,0
22091,107,2016-01-05 15:00:00,445.0,0
22290,107,2016-01-05 16:00:00,434.0,0
22489,107,2016-01-05 17:00:00,425.0,0
22688,107,2016-01-05 18:00:00,406.0,0
22887,107,2016-01-05 19:00:00,388.0,0
23086,107,2016-01-05 20:00:00,320.0,0
23285,107,2016-01-05 21:00:00,312.0,0
23484,107,2016-01-05 22:00:00,321.0,0
23683,107,2016-01-05 23:00:00,311.0,0
23882,107,2016-01-06 00:00:00,343.076,0
24081,107,2016-01-06 01:00:00,343.21025925925926,0
24279,107,2016-01-06 02:00:00,343.34451851851856,0
24478,107,2016-01-06 03:00:00,343.4787777777778,0
24677,107,2016-01-06 04:00:00,343.61303703703703,0
24876,107,2016-01-06 05:00:00,343.7472962962963,0
25075,107,2016-01-06 06:00:00,343.88155555555556,0
25273,107,2016-01-06 07:00:00,344.01581481481486,0
25472,107,2016-01-06 08:00:00,344.1500740740741,0
25671,107,2016-01-06 09:00:00,344.28433333333334,0
25870,107,2016-01-06 10:00:00,344.41859259259263,0
26067,107,2016-01-06 11:00:00,344.55285185185187,0
26266,107,2016-01-06 12:00:00,344.6871111111111,0
26465,107,2016-01-06 13:00:00,344.8213703703704,0
26664,107,2016-01-06 14:00:00,344.95562962962964,0
26863,107,2016-01-06 15:00:00,345.08988888888894,0
27062,107,2016-01-06 16:00:00,345.2241481481482,0
27261,107,2016-01-06 17:00:00,345.3584074074074,0
27460,107,2016-01-06 18:00:00,345.4926666666667,0
27659,107,2016-01-06 19:00:00,345.62692592592595,0
27858,107,2016-01-06 20:00:00,345.7611851851852,0
28057,107,2016-01-06 21:00:00,345.8954444444445,0
28256,107,2016-01-06 22:00:00,346.0297037037037,0
28455,107,2016-01-06 23:00:00,346.163962962963,0
28654,107,2016-01-07 00:00:00,346.29822222222225,0
28851,107,2016-01-07 01:00:00,346.4324814814815,0
29047,107,2016-01-07 02:00:00,346.5667407407408,0
29244,107,2016-01-07 03:00:00,346.701,0
29441,107,2016-01-07 04:00:00,346.83525925925926,0
29638,107,2016-01-07 05:00:00,346.96951851851856,0
29835,107,2016-01-07 06:00:00,347.1037777777778,0
30031,107,2016-01-07 07:00:00,347.23803703703703,0
30228,107,2016-01-07 08:00:00,347.3722962962963,0
30425,107,2016-01-07 09:00:00,347.50655555555556,0
30622,107,2016-01-07 10:00:00,347.64081481481486,0
30819,107,2016-01-07 11:00:00,347.7750740740741,0
31016,107,2016-01-07 12:00:00,347.90933333333334,0
31213,107,2016-01-07 13:00:00,348.04359259259263,0
31410,107,2016-01-07 14:00:00,348.17785185185187,0
31607,107,2016-01-07 15:00:00,348.3121111111111,0
