,building_id,timestamp,meter_reading,anomaly
134,990,2016-01-01 00:00:00,,0
332,990,2016-01-01 01:00:00,49.0,0
531,990,2016-01-01 02:00:00,48.0,0
730,990,2016-01-01 03:00:00,50.0,0
929,990,2016-01-01 04:00:00,48.0,0
1128,990,2016-01-01 05:00:00,51.0,0
1327,990,2016-01-01 06:00:00,90.0,0
1526,990,2016-01-01 07:00:00,87.0,0
1725,990,2016-01-01 08:00:00,84.0,0
1924,990,2016-01-01 09:00:00,80.0,0
2123,990,2016-01-01 10:00:00,79.0,0
2322,990,2016-01-01 11:00:00,77.0,0
2521,990,2016-01-01 12:00:00,76.0,0
2720,990,2016-01-01 13:00:00,76.0,0
2919,990,2016-01-01 14:00:00,76.0,0
3118,990,2016-01-01 15:00:00,76.0,0
3317,990,2016-01-01 16:00:00,76.0,0
3516,990,2016-01-01 17:00:00,76.0,0
3715,990,2016-01-01 18:00:00,82.0,0
3914,990,2016-01-01 19:00:00,52.0,0
4113,990,2016-01-01 20:00:00,50.0,0
4312,990,2016-01-01 21:00:00,49.0,0
4511,990,2016-01-01 22:00:00,48.0,0
4710,990,2016-01-01 23:00:00,49.0,0
4909,990,2016-01-02 00:00:00,49.0,0
5107,990,2016-01-02 01:00:00,48.0,0
5306,990,2016-01-02 02:00:00,49.0,0
5505,990,2016-01-02 03:00:00,48.0,0
5704,990,2016-01-02 04:00:00,49.0,0
5903,990,2016-01-02 05:00:00,49.0,0
6102,990,2016-01-02 06:00:00,48.0,0
6301,990,2016-01-02 07:00:00,50.0,0
6500,990,2016-01-02 08:00:00,76.0,0
6699,990,2016-01-02 09:00:00,95.0,0
6898,990,2016-01-02 10:00:00,86.0,0
7097,990,2016-01-02 11:00:00,86.0,0
7296,990,2016-01-02 12:00:00,84.0,0
7495,990,2016-01-02 13:00:00,84.0,0
7694,990,2016-01-02 14:00:00,82.0,0
7893,990,2016-01-02 15:00:00,79.0,0
8092,990,2016-01-02 16:00:00,49.0,0
8291,990,2016-01-02 17:00:00,47.0,0
8490,990,2016-01-02 18:00:00,49.0,0
8689,990,2016-01-02 19:00:00,49.0,0
8888,990,2016-01-02 20:00:00,48.0,0
9087,990,2016-01-02 21:00:00,51.0,0
9286,990,2016-01-02 22:00:00,50.0,0
9485,990,2016-01-02 23:00:00,48.0,0
9684,990,2016-01-03 00:00:00,49.0,0
9882,990,2016-01-03 01:00:00,49.0,0
10081,990,2016-01-03 02:00:00,48.0,0
10280,990,2016-01-03 03:00:00,49.0,0
10479,990,2016-01-03 04:00:00,48.0,0
10678,990,2016-01-03 05:00:00,48.0,0
10877,990,2016-01-03 06:00:00,49.0,0
11076,990,2016-01-03 07:00:00,48.0,0
11275,990,2016-01-03 08:00:00,47.0,0
11474,990,2016-01-03 09:00:00,46.0,0
11673,990,2016-01-03 10:00:00,47.0,0
11872,990,2016-01-03 11:00:00,46.0,0
12071,990,2016-01-03 12:00:00,47.0,0
12270,990,2016-01-03 13:00:00,44.0,0
12469,990,2016-01-03 14:00:00,44.0,0
12668,990,2016-01-03 15:00:00,44.0,0
12867,990,2016-01-03 16:00:00,44.0,0
13066,990,2016-01-03 17:00:00,46.0,0
13265,990,2016-01-03 18:00:00,49.0,0
13464,990,2016-01-03 19:00:00,50.0,0
13663,990,2016-01-03 20:00:00,49.0,0
13862,990,2016-01-03 21:00:00,50.0,0
14061,990,2016-01-03 22:00:00,48.0,0
14260,990,2016-01-03 23:00:00,49.0,0
14459,990,2016-01-04 00:00:00,48.0,0
14657,990,2016-01-04 01:00:00,50.0,0
14856,990,2016-01-04 02:00:00,48.0,0
15055,990,2016-01-04 03:00:00,49.0,0
15254,990,2016-01-04 04:00:00,50.0,0
15453,990,2016-01-04 05:00:00,51.0,0
15651,990,2016-01-04 06:00:00,99.0,0
15849,990,2016-01-04 07:00:00,101.0,0
16048,990,2016-01-04 08:00:00,106.0,0
16247,990,2016-01-04 09:00:00,112.0,0
16446,990,2016-01-04 10:00:00,120.0,0
16645,990,2016-01-04 11:00:00,130.0,0
16844,990,2016-01-04 12:00:00,124.0,0
17043,990,2016-01-04 13:00:00,117.0,0
17242,990,2016-01-04 14:00:00,119.0,0
17441,990,2016-01-04 15:00:00,112.0,0
17640,990,2016-01-04 16:00:00,109.0,0
17839,990,2016-01-04 17:00:00,110.0,0
18038,990,2016-01-04 18:00:00,103.0,0
18237,990,2016-01-04 19:00:00,96.0,0
18436,990,2016-01-04 20:00:00,95.0,0
18635,990,2016-01-04 21:00:00,97.0,0
18834,990,2016-01-04 22:00:00,87.0,0
19033,990,2016-01-04 23:00:00,52.0,0
19232,990,2016-01-05 00:00:00,49.0,0
19430,990,2016-01-05 01:00:00,50.0,0
19629,990,2016-01-05 02:00:00,49.0,0
19828,990,2016-01-05 03:00:00,49.0,0
20027,990,2016-01-05 04:00:00,49.0,0
20226,990,2016-01-05 05:00:00,51.0,0
20425,990,2016-01-05 06:00:00,94.0,0
20624,990,2016-01-05 07:00:00,92.0,0
20823,990,2016-01-05 08:00:00,101.0,0
21022,990,2016-01-05 09:00:00,114.0,0
21221,990,2016-01-05 10:00:00,121.0,0
21420,990,2016-01-05 11:00:00,121.0,0
21619,990,2016-01-05 12:00:00,118.0,0
21818,990,2016-01-05 13:00:00,118.0,0
22017,990,2016-01-05 14:00:00,111.0,0
22216,990,2016-01-05 15:00:00,111.0,0
22415,990,2016-01-05 16:00:00,114.0,0
22614,990,2016-01-05 17:00:00,111.0,0
22813,990,2016-01-05 18:00:00,106.0,0
23012,990,2016-01-05 19:00:00,99.0,0
23211,990,2016-01-05 20:00:00,99.0,0
23410,990,2016-01-05 21:00:00,98.0,0
23609,990,2016-01-05 22:00:00,91.0,0
23808,990,2016-01-05 23:00:00,58.0,0
24007,990,2016-01-06 00:00:00,54.0,0
24205,990,2016-01-06 01:00:00,54.0,0
24404,990,2016-01-06 02:00:00,54.0,0
24603,990,2016-01-06 03:00:00,54.0,0
24802,990,2016-01-06 04:00:00,54.0,0
25001,990,2016-01-06 05:00:00,55.0,0
25199,990,2016-01-06 06:00:00,94.0,0
25398,990,2016-01-06 07:00:00,93.0,0
25597,990,2016-01-06 08:00:00,101.0,0
25796,990,2016-01-06 09:00:00,110.0,0
25993,990,2016-01-06 10:00:00,117.0,0
26192,990,2016-01-06 11:00:00,118.0,0
26391,990,2016-01-06 12:00:00,117.0,0
26590,990,2016-01-06 13:00:00,120.0,0
26789,990,2016-01-06 14:00:00,116.0,0
26988,990,2016-01-06 15:00:00,125.0,0
27187,990,2016-01-06 16:00:00,122.0,0
27386,990,2016-01-06 17:00:00,114.0,0
27585,990,2016-01-06 18:00:00,107.0,0
27784,990,2016-01-06 19:00:00,105.0,0
27983,990,2016-01-06 20:00:00,106.0,0
28182,990,2016-01-06 21:00:00,101.0,0
28381,990,2016-01-06 22:00:00,101.0,0
28580,990,2016-01-06 23:00:00,76.0,0
28777,990,2016-01-07 00:00:00,63.0,0
28973,990,2016-01-07 01:00:00,55.0,0
29170,990,2016-01-07 02:00:00,55.0,0
29367,990,2016-01-07 03:00:00,55.0,0
29564,990,2016-01-07 04:00:00,54.0,0
29761,990,2016-01-07 05:00:00,54.0,0
29957,990,2016-01-07 06:00:00,91.0,0
30154,990,2016-01-07 07:00:00,89.0,0
30351,990,2016-01-07 08:00:00,99.0,0
30548,990,2016-01-07 09:00:00,106.0,0
30745,990,2016-01-07 10:00:00,111.0,0
30942,990,2016-01-07 11:00:00,117.0,0
31139,990,2016-01-07 12:00:00,121.0,0
31336,990,2016-01-07 13:00:00,115.0,0
31533,990,2016-01-07 14:00:00,122.0,0
31730,990,2016-01-07 15:00:00,113.0,0
31927,990,2016-01-07 16:00:00,112.0,0
32124,990,2016-01-07 17:00:00,110.0,0
32321,990,2016-01-07 18:00:00,98.0,0
32518,990,2016-01-07 19:00:00,95.0,0
32715,990,2016-01-07 20:00:00,101.0,0
32912,990,2016-01-07 21:00:00,103.0,0
33109,990,2016-01-07 22:00:00,89.0,0
33306,990,2016-01-07 23:00:00,53.0,0
33503,990,2016-01-08 00:00:00,52.0,0
33699,990,2016-01-08 01:00:00,53.0,0
33896,990,2016-01-08 02:00:00,51.0,0
34093,990,2016-01-08 03:00:00,52.0,0
34290,990,2016-01-08 04:00:00,51.0,0
34487,990,2016-01-08 05:00:00,53.0,0
34683,990,2016-01-08 06:00:00,103.0,0
34879,990,2016-01-08 07:00:00,97.0,0
