,building_id,timestamp,meter_reading,anomaly
169,1257,2016-01-01 00:00:00,189.45,0
367,1257,2016-01-01 01:00:00,176.653,0
566,1257,2016-01-01 02:00:00,176.629,0
765,1257,2016-01-01 03:00:00,176.629,0
964,1257,2016-01-01 04:00:00,179.217,0
1163,1257,2016-01-01 05:00:00,174.07,0
1362,1257,2016-01-01 06:00:00,174.071,0
1561,1257,2016-01-01 07:00:00,174.077,0
1760,1257,2016-01-01 08:00:00,174.079,0
1959,1257,2016-01-01 09:00:00,174.073,0
2158,1257,2016-01-01 10:00:00,174.073,0
2357,1257,2016-01-01 11:00:00,174.066,0
2556,1257,2016-01-01 12:00:00,171.513,0
2755,1257,2016-01-01 13:00:00,174.081,0
2954,1257,2016-01-01 14:00:00,171.525,0
3153,1257,2016-01-01 15:00:00,176.649,0
3352,1257,2016-01-01 16:00:00,179.187,0
3551,1257,2016-01-01 17:00:00,179.211,0
3750,1257,2016-01-01 18:00:00,179.191,0
3949,1257,2016-01-01 19:00:00,181.769,0
4148,1257,2016-01-01 20:00:00,179.193,0
4347,1257,2016-01-01 21:00:00,179.213,0
4546,1257,2016-01-01 22:00:00,181.747,0
4745,1257,2016-01-01 23:00:00,176.633,0
4944,1257,2016-01-02 00:00:00,171.525,0
5142,1257,2016-01-02 01:00:00,171.533,0
5341,1257,2016-01-02 02:00:00,168.954,0
5540,1257,2016-01-02 03:00:00,171.512,0
5739,1257,2016-01-02 04:00:00,174.067,0
5938,1257,2016-01-02 05:00:00,174.089,0
6137,1257,2016-01-02 06:00:00,174.073,0
6336,1257,2016-01-02 07:00:00,174.091,0
6535,1257,2016-01-02 08:00:00,176.625,0
6734,1257,2016-01-02 09:00:00,174.067,0
6933,1257,2016-01-02 10:00:00,179.191,0
7132,1257,2016-01-02 11:00:00,174.07,0
7331,1257,2016-01-02 12:00:00,176.631,0
7530,1257,2016-01-02 13:00:00,166.41,0
7729,1257,2016-01-02 14:00:00,174.089,0
7928,1257,2016-01-02 15:00:00,174.073,0
8127,1257,2016-01-02 16:00:00,179.189,0
8326,1257,2016-01-02 17:00:00,179.189,0
8525,1257,2016-01-02 18:00:00,186.885,0
8724,1257,2016-01-02 19:00:00,186.89,0
8923,1257,2016-01-02 20:00:00,184.327,0
9122,1257,2016-01-02 21:00:00,184.327,0
9321,1257,2016-01-02 22:00:00,181.753,0
9520,1257,2016-01-02 23:00:00,174.085,0
9719,1257,2016-01-03 00:00:00,179.193,0
9917,1257,2016-01-03 01:00:00,171.525,0
10116,1257,2016-01-03 02:00:00,171.535,0
10315,1257,2016-01-03 03:00:00,171.51,0
10514,1257,2016-01-03 04:00:00,171.51,0
10713,1257,2016-01-03 05:00:00,176.655,0
10912,1257,2016-01-03 06:00:00,174.077,0
11111,1257,2016-01-03 07:00:00,176.641,0
11310,1257,2016-01-03 08:00:00,176.631,0
11509,1257,2016-01-03 09:00:00,176.627,0
11708,1257,2016-01-03 10:00:00,174.069,0
11907,1257,2016-01-03 11:00:00,174.071,0
12106,1257,2016-01-03 12:00:00,174.075,0
12305,1257,2016-01-03 13:00:00,166.407,0
12504,1257,2016-01-03 14:00:00,171.511,0
12703,1257,2016-01-03 15:00:00,171.531,0
12902,1257,2016-01-03 16:00:00,184.311,0
13101,1257,2016-01-03 17:00:00,179.191,0
13300,1257,2016-01-03 18:00:00,176.649,0
13499,1257,2016-01-03 19:00:00,179.201,0
13698,1257,2016-01-03 20:00:00,176.651,0
13897,1257,2016-01-03 21:00:00,176.649,0
14096,1257,2016-01-03 22:00:00,176.641,0
14295,1257,2016-01-03 23:00:00,171.513,0
14494,1257,2016-01-04 00:00:00,171.508,0
14692,1257,2016-01-04 01:00:00,174.085,0
14891,1257,2016-01-04 02:00:00,174.07,0
15090,1257,2016-01-04 03:00:00,168.952,0
15289,1257,2016-01-04 04:00:00,171.511,0
15488,1257,2016-01-04 05:00:00,174.071,0
15686,1257,2016-01-04 06:00:00,171.529,0
15884,1257,2016-01-04 07:00:00,174.091,0
16083,1257,2016-01-04 08:00:00,174.071,0
16282,1257,2016-01-04 09:00:00,171.512,0
16481,1257,2016-01-04 10:00:00,174.07,0
16680,1257,2016-01-04 11:00:00,174.07,0
16879,1257,2016-01-04 12:00:00,179.207,0
17078,1257,2016-01-04 13:00:00,179.195,0
17277,1257,2016-01-04 14:00:00,207.345,0
17476,1257,2016-01-04 15:00:00,217.599,0
17675,1257,2016-01-04 16:00:00,225.272,0
17874,1257,2016-01-04 17:00:00,225.289,0
18073,1257,2016-01-04 18:00:00,240.636,0
18272,1257,2016-01-04 19:00:00,248.319,0
18471,1257,2016-01-04 20:00:00,245.748,0
18670,1257,2016-01-04 21:00:00,245.753,0
18869,1257,2016-01-04 22:00:00,240.623,0
19068,1257,2016-01-04 23:00:00,230.407,0
19267,1257,2016-01-05 00:00:00,222.731,0
19465,1257,2016-01-05 01:00:00,215.051,0
19664,1257,2016-01-05 02:00:00,212.486,0
19863,1257,2016-01-05 03:00:00,220.166,0
20062,1257,2016-01-05 04:00:00,212.491,0
20261,1257,2016-01-05 05:00:00,179.205,0
20460,1257,2016-01-05 06:00:00,179.193,0
20659,1257,2016-01-05 07:00:00,171.504,0
20858,1257,2016-01-05 08:00:00,171.525,0
21057,1257,2016-01-05 09:00:00,174.077,0
21256,1257,2016-01-05 10:00:00,176.647,0
21455,1257,2016-01-05 11:00:00,174.089,0
21654,1257,2016-01-05 12:00:00,171.527,0
21853,1257,2016-01-05 13:00:00,181.753,0
22052,1257,2016-01-05 14:00:00,217.609,0
22251,1257,2016-01-05 15:00:00,230.391,0
22450,1257,2016-01-05 16:00:00,227.839,0
22649,1257,2016-01-05 17:00:00,230.401,0
22848,1257,2016-01-05 18:00:00,227.821,0
23047,1257,2016-01-05 19:00:00,232.954,0
23246,1257,2016-01-05 20:00:00,235.508,0
23445,1257,2016-01-05 21:00:00,230.384,0
23644,1257,2016-01-05 22:00:00,227.852,0
23843,1257,2016-01-05 23:00:00,212.472,0
24042,1257,2016-01-06 00:00:00,204.794,0
24240,1257,2016-01-06 01:00:00,207.345,0
24439,1257,2016-01-06 02:00:00,202.248,0
24638,1257,2016-01-06 03:00:00,207.35,0
24837,1257,2016-01-06 04:00:00,197.13,0
25036,1257,2016-01-06 05:00:00,179.199,0
25234,1257,2016-01-06 06:00:00,181.747,0
25433,1257,2016-01-06 07:00:00,176.647,0
25632,1257,2016-01-06 08:00:00,179.209,0
25831,1257,2016-01-06 09:00:00,179.205,0
26028,1257,2016-01-06 10:00:00,184.309,0
26227,1257,2016-01-06 11:00:00,176.653,0
26426,1257,2016-01-06 12:00:00,179.205,0
26625,1257,2016-01-06 13:00:00,191.999,0
26824,1257,2016-01-06 14:00:00,217.597,0
27023,1257,2016-01-06 15:00:00,227.829,0
27222,1257,2016-01-06 16:00:00,279.048,0
27421,1257,2016-01-06 17:00:00,248.338,0
27620,1257,2016-01-06 18:00:00,232.962,0
27819,1257,2016-01-06 19:00:00,230.394,0
28018,1257,2016-01-06 20:00:00,227.859,0
28217,1257,2016-01-06 21:00:00,225.284,0
28416,1257,2016-01-06 22:00:00,227.849,0
28615,1257,2016-01-06 23:00:00,207.354,0
28812,1257,2016-01-07 00:00:00,202.244,0
29008,1257,2016-01-07 01:00:00,194.557,0
29205,1257,2016-01-07 02:00:00,192.006,0
29402,1257,2016-01-07 03:00:00,199.675,0
29599,1257,2016-01-07 04:00:00,212.486,0
29796,1257,2016-01-07 05:00:00,179.197,0
29992,1257,2016-01-07 06:00:00,176.647,0
30189,1257,2016-01-07 07:00:00,176.627,0
30386,1257,2016-01-07 08:00:00,176.651,0
30583,1257,2016-01-07 09:00:00,176.651,0
30780,1257,2016-01-07 10:00:00,176.625,0
30977,1257,2016-01-07 11:00:00,176.635,0
31174,1257,2016-01-07 12:00:00,179.193,0
31371,1257,2016-01-07 13:00:00,181.751,0
31568,1257,2016-01-07 14:00:00,215.032,0
31765,1257,2016-01-07 15:00:00,212.486,0
31962,1257,2016-01-07 16:00:00,222.734,0
32159,1257,2016-01-07 17:00:00,220.159,0
32356,1257,2016-01-07 18:00:00,217.606,0
32553,1257,2016-01-07 19:00:00,217.606,0
32750,1257,2016-01-07 20:00:00,217.589,0
32947,1257,2016-01-07 21:00:00,217.613,0
