,building_id,timestamp,meter_reading,anomaly
108,926,2016-01-01 00:00:00,,0
307,926,2016-01-01 01:00:00,21.0,0
505,926,2016-01-01 02:00:00,19.0,0
704,926,2016-01-01 03:00:00,17.0,0
903,926,2016-01-01 04:00:00,16.0,0
1102,926,2016-01-01 05:00:00,16.0,0
1301,926,2016-01-01 06:00:00,17.0,0
1500,926,2016-01-01 07:00:00,24.0,0
1699,926,2016-01-01 08:00:00,24.0,0
1898,926,2016-01-01 09:00:00,19.0,0
2097,926,2016-01-01 10:00:00,19.0,0
2296,926,2016-01-01 11:00:00,19.0,0
2495,926,2016-01-01 12:00:00,18.0,0
2694,926,2016-01-01 13:00:00,19.0,0
2893,926,2016-01-01 14:00:00,18.0,0
3092,926,2016-01-01 15:00:00,18.0,0
3291,926,2016-01-01 16:00:00,19.0,0
3490,926,2016-01-01 17:00:00,19.0,0
3689,926,2016-01-01 18:00:00,19.0,0
3888,926,2016-01-01 19:00:00,24.0,0
4087,926,2016-01-01 20:00:00,25.0,0
4286,926,2016-01-01 21:00:00,25.0,0
4485,926,2016-01-01 22:00:00,25.0,0
4684,926,2016-01-01 23:00:00,25.0,0
4883,926,2016-01-02 00:00:00,21.0,0
5082,926,2016-01-02 01:00:00,21.0,0
5280,926,2016-01-02 02:00:00,19.0,0
5479,926,2016-01-02 03:00:00,16.0,0
5678,926,2016-01-02 04:00:00,17.0,0
5877,926,2016-01-02 05:00:00,17.0,0
6076,926,2016-01-02 06:00:00,16.0,0
6275,926,2016-01-02 07:00:00,17.0,0
6474,926,2016-01-02 08:00:00,25.0,0
6673,926,2016-01-02 09:00:00,22.0,0
6872,926,2016-01-02 10:00:00,19.0,0
7071,926,2016-01-02 11:00:00,20.0,0
7270,926,2016-01-02 12:00:00,18.0,0
7469,926,2016-01-02 13:00:00,19.0,0
7668,926,2016-01-02 14:00:00,19.0,0
7867,926,2016-01-02 15:00:00,18.0,0
8066,926,2016-01-02 16:00:00,19.0,0
8265,926,2016-01-02 17:00:00,18.0,0
8464,926,2016-01-02 18:00:00,19.0,0
8663,926,2016-01-02 19:00:00,23.0,0
8862,926,2016-01-02 20:00:00,24.0,0
9061,926,2016-01-02 21:00:00,24.0,0
9260,926,2016-01-02 22:00:00,24.0,0
9459,926,2016-01-02 23:00:00,25.0,0
9658,926,2016-01-03 00:00:00,21.0,0
9857,926,2016-01-03 01:00:00,20.0,0
10055,926,2016-01-03 02:00:00,19.0,0
10254,926,2016-01-03 03:00:00,16.0,0
10453,926,2016-01-03 04:00:00,17.0,0
10652,926,2016-01-03 05:00:00,16.0,0
10851,926,2016-01-03 06:00:00,17.0,0
11050,926,2016-01-03 07:00:00,16.0,0
11249,926,2016-01-03 08:00:00,16.0,0
