,building_id,timestamp,meter_reading,anomaly
61,667,2016-01-01 00:00:00,,0
261,667,2016-01-01 01:00:00,2.0,0
459,667,2016-01-01 02:00:00,1.9,0
658,667,2016-01-01 03:00:00,2.0,0
857,667,2016-01-01 04:00:00,1.9,0
1056,667,2016-01-01 05:00:00,1.9,0
1255,667,2016-01-01 06:00:00,2.0,0
1454,667,2016-01-01 07:00:00,2.1,0
1653,667,2016-01-01 08:00:00,2.2,0
1852,667,2016-01-01 09:00:00,2.4,0
2051,667,2016-01-01 10:00:00,2.5,0
2250,667,2016-01-01 11:00:00,2.5,0
2449,667,2016-01-01 12:00:00,2.3,0
2648,667,2016-01-01 13:00:00,2.4,0
2847,667,2016-01-01 14:00:00,2.4,0
3046,667,2016-01-01 15:00:00,2.8,0
3245,667,2016-01-01 16:00:00,2.6,0
3444,667,2016-01-01 17:00:00,2.8,0
3643,667,2016-01-01 18:00:00,2.7,0
3842,667,2016-01-01 19:00:00,2.7,0
4041,667,2016-01-01 20:00:00,2.8,0
4240,667,2016-01-01 21:00:00,2.5,0
4439,667,2016-01-01 22:00:00,2.3,0
4638,667,2016-01-01 23:00:00,2.2,0
4837,667,2016-01-02 00:00:00,2.3,0
5036,667,2016-01-02 01:00:00,2.0,0
5234,667,2016-01-02 02:00:00,2.0,0
5433,667,2016-01-02 03:00:00,1.8,0
5632,667,2016-01-02 04:00:00,2.0,0
5831,667,2016-01-02 05:00:00,1.9,0
6030,667,2016-01-02 06:00:00,2.0,0
6229,667,2016-01-02 07:00:00,1.9,0
6428,667,2016-01-02 08:00:00,1.8,0
6627,667,2016-01-02 09:00:00,2.1,0
6826,667,2016-01-02 10:00:00,2.5,0
7025,667,2016-01-02 11:00:00,2.6,0
7224,667,2016-01-02 12:00:00,2.5,0
7423,667,2016-01-02 13:00:00,2.4,0
7622,667,2016-01-02 14:00:00,2.4,0
7821,667,2016-01-02 15:00:00,2.6,0
8020,667,2016-01-02 16:00:00,2.8,0
8219,667,2016-01-02 17:00:00,2.6,0
8418,667,2016-01-02 18:00:00,2.8,0
8617,667,2016-01-02 19:00:00,2.8,0
8816,667,2016-01-02 20:00:00,2.6,0
9015,667,2016-01-02 21:00:00,2.6,0
9214,667,2016-01-02 22:00:00,2.2,0
9413,667,2016-01-02 23:00:00,2.2,0
9612,667,2016-01-03 00:00:00,2.3,0
9811,667,2016-01-03 01:00:00,2.1,0
10009,667,2016-01-03 02:00:00,2.1,0
10208,667,2016-01-03 03:00:00,1.9,0
10407,667,2016-01-03 04:00:00,2.0,0
10606,667,2016-01-03 05:00:00,1.8,0
10805,667,2016-01-03 06:00:00,2.0,0
11004,667,2016-01-03 07:00:00,2.0,0
11203,667,2016-01-03 08:00:00,1.9,0
11402,667,2016-01-03 09:00:00,2.2,0
11601,667,2016-01-03 10:00:00,2.6,0
11800,667,2016-01-03 11:00:00,2.5,0
11999,667,2016-01-03 12:00:00,2.4,0
12198,667,2016-01-03 13:00:00,2.4,0
12397,667,2016-01-03 14:00:00,2.4,0
12596,667,2016-01-03 15:00:00,2.6,0
12795,667,2016-01-03 16:00:00,2.7,0
12994,667,2016-01-03 17:00:00,2.7,0
13193,667,2016-01-03 18:00:00,2.7,0
13392,667,2016-01-03 19:00:00,2.6,0
13591,667,2016-01-03 20:00:00,2.7,0
13790,667,2016-01-03 21:00:00,2.6,0
13989,667,2016-01-03 22:00:00,2.3,0
14188,667,2016-01-03 23:00:00,2.3,0
14387,667,2016-01-04 00:00:00,2.2,0
14586,667,2016-01-04 01:00:00,2.1,0
14784,667,2016-01-04 02:00:00,1.9,0
14983,667,2016-01-04 03:00:00,2.0,0
15182,667,2016-01-04 04:00:00,2.0,0
15381,667,2016-01-04 05:00:00,1.8,0
15579,667,2016-01-04 06:00:00,5.1,0
15777,667,2016-01-04 07:00:00,16.3,0
15976,667,2016-01-04 08:00:00,15.6,0
16175,667,2016-01-04 09:00:00,6.7,0
16374,667,2016-01-04 10:00:00,2.8,0
16573,667,2016-01-04 11:00:00,2.7,0
16772,667,2016-01-04 12:00:00,4.6,0
16971,667,2016-01-04 13:00:00,3.2,0
17170,667,2016-01-04 14:00:00,3.8,0
17369,667,2016-01-04 15:00:00,3.2,0
17568,667,2016-01-04 16:00:00,3.0,0
17767,667,2016-01-04 17:00:00,3.0,0
17966,667,2016-01-04 18:00:00,3.8,0
18165,667,2016-01-04 19:00:00,5.5,0
18364,667,2016-01-04 20:00:00,5.2,0
18563,667,2016-01-04 21:00:00,2.3,0
18762,667,2016-01-04 22:00:00,2.0,0
18961,667,2016-01-04 23:00:00,2.0,0
19160,667,2016-01-05 00:00:00,2.8,0
19359,667,2016-01-05 01:00:00,1.7,0
19557,667,2016-01-05 02:00:00,1.8,0
19756,667,2016-01-05 03:00:00,1.7,0
19955,667,2016-01-05 04:00:00,1.6,0
20154,667,2016-01-05 05:00:00,1.6,0
20353,667,2016-01-05 06:00:00,4.3,0
20552,667,2016-01-05 07:00:00,15.9,0
20751,667,2016-01-05 08:00:00,15.3,0
20950,667,2016-01-05 09:00:00,6.2,0
21149,667,2016-01-05 10:00:00,2.7,0
21348,667,2016-01-05 11:00:00,2.5,0
21547,667,2016-01-05 12:00:00,2.5,0
21746,667,2016-01-05 13:00:00,2.4,0
21945,667,2016-01-05 14:00:00,8.2,0
22144,667,2016-01-05 15:00:00,9.9,0
22343,667,2016-01-05 16:00:00,3.6,0
22542,667,2016-01-05 17:00:00,3.1,0
22741,667,2016-01-05 18:00:00,3.2,0
22940,667,2016-01-05 19:00:00,10.9,0
23139,667,2016-01-05 20:00:00,12.9,0
23338,667,2016-01-05 21:00:00,4.9,0
23537,667,2016-01-05 22:00:00,3.5,0
23736,667,2016-01-05 23:00:00,3.5,0
23935,667,2016-01-06 00:00:00,3.7,0
24134,667,2016-01-06 01:00:00,3.1,0
24332,667,2016-01-06 02:00:00,3.1,0
24531,667,2016-01-06 03:00:00,3.0,0
24730,667,2016-01-06 04:00:00,2.9,0
24929,667,2016-01-06 05:00:00,3.0,0
25127,667,2016-01-06 06:00:00,5.9,0
25326,667,2016-01-06 07:00:00,15.6,0
25525,667,2016-01-06 08:00:00,15.5,0
25724,667,2016-01-06 09:00:00,15.8,0
25923,667,2016-01-06 10:00:00,15.7,0
26120,667,2016-01-06 11:00:00,14.9,0
26319,667,2016-01-06 12:00:00,4.2,0
26518,667,2016-01-06 13:00:00,4.0,0
26717,667,2016-01-06 14:00:00,12.5,0
26916,667,2016-01-06 15:00:00,9.3,0
27115,667,2016-01-06 16:00:00,3.2,0
27314,667,2016-01-06 17:00:00,2.8,0
27513,667,2016-01-06 18:00:00,2.7,0
27712,667,2016-01-06 19:00:00,10.1,0
27911,667,2016-01-06 20:00:00,12.9,0
28110,667,2016-01-06 21:00:00,10.0,0
28309,667,2016-01-06 22:00:00,3.8,0
28508,667,2016-01-06 23:00:00,4.0,0
28707,667,2016-01-07 00:00:00,3.0,0
28904,667,2016-01-07 01:00:00,3.5,0
29100,667,2016-01-07 02:00:00,3.4,0
29297,667,2016-01-07 03:00:00,3.4,0
29494,667,2016-01-07 04:00:00,3.3,0
29691,667,2016-01-07 05:00:00,3.2,0
29887,667,2016-01-07 06:00:00,6.8,0
30084,667,2016-01-07 07:00:00,15.5,0
30281,667,2016-01-07 08:00:00,15.6,0
30478,667,2016-01-07 09:00:00,16.2,0
30675,667,2016-01-07 10:00:00,16.0,0
30872,667,2016-01-07 11:00:00,16.2,0
31069,667,2016-01-07 12:00:00,16.1,0
31266,667,2016-01-07 13:00:00,15.8,0
31463,667,2016-01-07 14:00:00,10.7,0
31660,667,2016-01-07 15:00:00,15.0,0
31857,667,2016-01-07 16:00:00,6.1,0
32054,667,2016-01-07 17:00:00,6.3,0
32251,667,2016-01-07 18:00:00,7.2,0
32448,667,2016-01-07 19:00:00,18.0,0
32645,667,2016-01-07 20:00:00,18.8,0
32842,667,2016-01-07 21:00:00,11.7,0
33039,667,2016-01-07 22:00:00,2.2,0
33236,667,2016-01-07 23:00:00,2.1,0
33433,667,2016-01-08 00:00:00,2.1,0
33630,667,2016-01-08 01:00:00,1.7,0
33826,667,2016-01-08 02:00:00,1.6,0
34023,667,2016-01-08 03:00:00,1.4,0
34220,667,2016-01-08 04:00:00,1.5,0
34417,667,2016-01-08 05:00:00,1.4,0
34613,667,2016-01-08 06:00:00,5.5,0
34809,667,2016-01-08 07:00:00,15.6,0
35005,667,2016-01-08 08:00:00,13.6,0
35202,667,2016-01-08 09:00:00,2.3,0
35399,667,2016-01-08 10:00:00,7.2,0
35596,667,2016-01-08 11:00:00,7.3,0
35793,667,2016-01-08 12:00:00,3.0,0
35990,667,2016-01-08 13:00:00,2.6,0
36187,667,2016-01-08 14:00:00,2.7,0
36384,667,2016-01-08 15:00:00,2.8,0
36581,667,2016-01-08 16:00:00,7.7,0
36778,667,2016-01-08 17:00:00,10.2,0
36975,667,2016-01-08 18:00:00,3.0,0
37172,667,2016-01-08 19:00:00,2.2,0
37369,667,2016-01-08 20:00:00,2.2,0
37566,667,2016-01-08 21:00:00,2.1,0
37763,667,2016-01-08 22:00:00,2.0,0
37960,667,2016-01-08 23:00:00,2.0,0
38157,667,2016-01-09 00:00:00,1.9,0
38355,667,2016-01-09 01:00:00,1.6,0
38552,667,2016-01-09 02:00:00,1.6,0
38750,667,2016-01-09 03:00:00,1.4,0
38948,667,2016-01-09 04:00:00,1.4,0
39146,667,2016-01-09 05:00:00,1.6,0
39344,667,2016-01-09 06:00:00,1.4,0
39542,667,2016-01-09 07:00:00,1.4,0
39740,667,2016-01-09 08:00:00,1.6,0
39938,667,2016-01-09 09:00:00,2.0,0
40136,667,2016-01-09 10:00:00,2.2,0
40334,667,2016-01-09 11:00:00,2.3,0
40532,667,2016-01-09 12:00:00,2.4,0
40730,667,2016-01-09 13:00:00,2.2,0
40928,667,2016-01-09 14:00:00,1.9,0
41126,667,2016-01-09 15:00:00,2.2,0
41324,667,2016-01-09 16:00:00,2.2,0
41522,667,2016-01-09 17:00:00,2.3,0
41720,667,2016-01-09 18:00:00,2.2,0
41918,667,2016-01-09 19:00:00,2.3,0
42116,667,2016-01-09 20:00:00,2.3,0
42314,667,2016-01-09 21:00:00,2.1,0
42512,667,2016-01-09 22:00:00,1.8,0
42710,667,2016-01-09 23:00:00,2.0,0
42908,667,2016-01-10 00:00:00,2.0,0
43105,667,2016-01-10 01:00:00,1.7,0
43301,667,2016-01-10 02:00:00,1.5,0
43498,667,2016-01-10 03:00:00,1.4,0
43695,667,2016-01-10 04:00:00,1.6,0
43892,667,2016-01-10 05:00:00,1.5,0
44089,667,2016-01-10 06:00:00,1.5,0
44286,667,2016-01-10 07:00:00,1.5,0
44483,667,2016-01-10 08:00:00,1.9,0
44680,667,2016-01-10 09:00:00,2.1,0
44877,667,2016-01-10 10:00:00,2.2,0
45074,667,2016-01-10 11:00:00,2.3,0
45271,667,2016-01-10 12:00:00,2.2,0
45468,667,2016-01-10 13:00:00,1.9,0
45665,667,2016-01-10 14:00:00,1.8,0
45862,667,2016-01-10 15:00:00,2.1,0
46059,667,2016-01-10 16:00:00,2.3,0
46256,667,2016-01-10 17:00:00,2.2,0
46453,667,2016-01-10 18:00:00,2.3,0
46650,667,2016-01-10 19:00:00,2.2,0
46847,667,2016-01-10 20:00:00,2.2,0
47044,667,2016-01-10 21:00:00,2.1,0
47241,667,2016-01-10 22:00:00,1.9,0
47438,667,2016-01-10 23:00:00,2.0,0
47635,667,2016-01-11 00:00:00,2.2,0
47834,667,2016-01-11 01:00:00,1.6,0
48032,667,2016-01-11 02:00:00,1.5,0
48231,667,2016-01-11 03:00:00,1.4,0
48430,667,2016-01-11 04:00:00,1.5,0
48629,667,2016-01-11 05:00:00,1.5,0
48827,667,2016-01-11 06:00:00,4.9,0
49025,667,2016-01-11 07:00:00,15.8,0
49223,667,2016-01-11 08:00:00,15.6,0
49421,667,2016-01-11 09:00:00,4.2,0
49620,667,2016-01-11 10:00:00,9.2,0
49819,667,2016-01-11 11:00:00,9.7,0
50018,667,2016-01-11 12:00:00,3.6,0
50217,667,2016-01-11 13:00:00,3.2,0
50416,667,2016-01-11 14:00:00,9.0,0
50615,667,2016-01-11 15:00:00,7.6,0
50814,667,2016-01-11 16:00:00,4.2,0
51013,667,2016-01-11 17:00:00,13.5,0
51212,667,2016-01-11 18:00:00,6.7,0
51411,667,2016-01-11 19:00:00,2.7,0
51610,667,2016-01-11 20:00:00,2.6,0
51809,667,2016-01-11 21:00:00,2.5,0
52008,667,2016-01-11 22:00:00,2.2,0
52207,667,2016-01-11 23:00:00,2.4,0
52406,667,2016-01-12 00:00:00,3.0,0
52605,667,2016-01-12 01:00:00,2.0,0
52802,667,2016-01-12 02:00:00,1.9,0
53001,667,2016-01-12 03:00:00,1.8,0
53200,667,2016-01-12 04:00:00,1.8,0
53398,667,2016-01-12 05:00:00,1.9,0
53595,667,2016-01-12 06:00:00,4.8,0
53793,667,2016-01-12 07:00:00,15.7,0
53992,667,2016-01-12 08:00:00,14.8,0
54191,667,2016-01-12 09:00:00,4.0,0
54389,667,2016-01-12 10:00:00,2.5,0
54588,667,2016-01-12 11:00:00,2.6,0
54787,667,2016-01-12 12:00:00,3.8,0
54986,667,2016-01-12 13:00:00,2.2,0
55185,667,2016-01-12 14:00:00,10.7,0
55384,667,2016-01-12 15:00:00,9.5,0
55583,667,2016-01-12 16:00:00,3.8,0
