,building_id,timestamp,meter_reading,anomaly
139,1007,2016-01-01 00:00:00,32.25,0
337,1007,2016-01-01 01:00:00,30.0,0
536,1007,2016-01-01 02:00:00,29.0,0
735,1007,2016-01-01 03:00:00,28.75,0
934,1007,2016-01-01 04:00:00,28.75,0
1133,1007,2016-01-01 05:00:00,28.75,0
1332,1007,2016-01-01 06:00:00,30.0,0
1531,1007,2016-01-01 07:00:00,28.75,0
1730,1007,2016-01-01 08:00:00,26.75,0
1929,1007,2016-01-01 09:00:00,26.75,0
2128,1007,2016-01-01 10:00:00,26.75,0
2327,1007,2016-01-01 11:00:00,27.25,0
2526,1007,2016-01-01 12:00:00,27.75,0
2725,1007,2016-01-01 13:00:00,28.25,0
2924,1007,2016-01-01 14:00:00,27.25,0
3123,1007,2016-01-01 15:00:00,26.75,0
3322,1007,2016-01-01 16:00:00,27.0,0
3521,1007,2016-01-01 17:00:00,28.75,0
3720,1007,2016-01-01 18:00:00,28.0,0
3919,1007,2016-01-01 19:00:00,29.25,0
4118,1007,2016-01-01 20:00:00,29.0,0
4317,1007,2016-01-01 21:00:00,28.5,0
4516,1007,2016-01-01 22:00:00,28.75,0
4715,1007,2016-01-01 23:00:00,29.75,0
4914,1007,2016-01-02 00:00:00,28.75,0
5112,1007,2016-01-02 01:00:00,29.75,0
5311,1007,2016-01-02 02:00:00,28.75,0
5510,1007,2016-01-02 03:00:00,28.5,0
5709,1007,2016-01-02 04:00:00,30.0,0
5908,1007,2016-01-02 05:00:00,29.0,0
6107,1007,2016-01-02 06:00:00,28.5,0
6306,1007,2016-01-02 07:00:00,29.0,0
6505,1007,2016-01-02 08:00:00,27.0,0
6704,1007,2016-01-02 09:00:00,26.75,0
6903,1007,2016-01-02 10:00:00,27.75,0
7102,1007,2016-01-02 11:00:00,26.75,0
7301,1007,2016-01-02 12:00:00,25.75,0
7500,1007,2016-01-02 13:00:00,25.5,0
7699,1007,2016-01-02 14:00:00,26.0,0
7898,1007,2016-01-02 15:00:00,25.25,0
8097,1007,2016-01-02 16:00:00,25.25,0
8296,1007,2016-01-02 17:00:00,26.0,0
8495,1007,2016-01-02 18:00:00,27.0,0
8694,1007,2016-01-02 19:00:00,26.5,0
8893,1007,2016-01-02 20:00:00,27.75,0
9092,1007,2016-01-02 21:00:00,29.5,0
9291,1007,2016-01-02 22:00:00,28.0,0
9490,1007,2016-01-02 23:00:00,28.75,0
9689,1007,2016-01-03 00:00:00,28.5,0
9887,1007,2016-01-03 01:00:00,28.25,0
10086,1007,2016-01-03 02:00:00,28.5,0
10285,1007,2016-01-03 03:00:00,29.25,0
10484,1007,2016-01-03 04:00:00,28.75,0
10683,1007,2016-01-03 05:00:00,28.5,0
10882,1007,2016-01-03 06:00:00,28.0,0
11081,1007,2016-01-03 07:00:00,27.25,0
11280,1007,2016-01-03 08:00:00,24.75,0
11479,1007,2016-01-03 09:00:00,25.25,0
11678,1007,2016-01-03 10:00:00,24.25,0
11877,1007,2016-01-03 11:00:00,24.5,0
12076,1007,2016-01-03 12:00:00,24.25,0
12275,1007,2016-01-03 13:00:00,24.25,0
12474,1007,2016-01-03 14:00:00,25.0,0
12673,1007,2016-01-03 15:00:00,32.5,0
12872,1007,2016-01-03 16:00:00,35.5,0
13071,1007,2016-01-03 17:00:00,34.5,0
13270,1007,2016-01-03 18:00:00,34.75,0
13469,1007,2016-01-03 19:00:00,35.25,0
13668,1007,2016-01-03 20:00:00,35.75,0
13867,1007,2016-01-03 21:00:00,35.5,0
14066,1007,2016-01-03 22:00:00,35.25,0
14265,1007,2016-01-03 23:00:00,35.0,0
14464,1007,2016-01-04 00:00:00,34.75,0
14662,1007,2016-01-04 01:00:00,35.25,0
14861,1007,2016-01-04 02:00:00,35.75,0
15060,1007,2016-01-04 03:00:00,34.75,0
15259,1007,2016-01-04 04:00:00,36.0,0
15458,1007,2016-01-04 05:00:00,45.5,0
15656,1007,2016-01-04 06:00:00,49.75,0
15854,1007,2016-01-04 07:00:00,50.5,0
16053,1007,2016-01-04 08:00:00,54.5,0
16252,1007,2016-01-04 09:00:00,54.25,0
16451,1007,2016-01-04 10:00:00,55.5,0
16650,1007,2016-01-04 11:00:00,53.75,0
16849,1007,2016-01-04 12:00:00,52.75,0
17048,1007,2016-01-04 13:00:00,54.25,0
17247,1007,2016-01-04 14:00:00,52.25,0
17446,1007,2016-01-04 15:00:00,51.75,0
17645,1007,2016-01-04 16:00:00,51.0,0
17844,1007,2016-01-04 17:00:00,44.5,0
18043,1007,2016-01-04 18:00:00,29.75,0
18242,1007,2016-01-04 19:00:00,26.75,0
18441,1007,2016-01-04 20:00:00,26.5,0
18640,1007,2016-01-04 21:00:00,27.0,0
18839,1007,2016-01-04 22:00:00,27.75,0
19038,1007,2016-01-04 23:00:00,26.75,0
19237,1007,2016-01-05 00:00:00,27.0,0
19435,1007,2016-01-05 01:00:00,26.5,0
19634,1007,2016-01-05 02:00:00,26.75,0
19833,1007,2016-01-05 03:00:00,26.75,0
20032,1007,2016-01-05 04:00:00,27.5,0
20231,1007,2016-01-05 05:00:00,35.5,0
20430,1007,2016-01-05 06:00:00,49.25,0
20629,1007,2016-01-05 07:00:00,49.0,0
20828,1007,2016-01-05 08:00:00,54.0,0
21027,1007,2016-01-05 09:00:00,53.25,0
21226,1007,2016-01-05 10:00:00,52.75,0
21425,1007,2016-01-05 11:00:00,53.5,0
21624,1007,2016-01-05 12:00:00,55.25,0
21823,1007,2016-01-05 13:00:00,54.0,0
22022,1007,2016-01-05 14:00:00,53.5,0
22221,1007,2016-01-05 15:00:00,53.75,0
22420,1007,2016-01-05 16:00:00,52.75,0
22619,1007,2016-01-05 17:00:00,44.5,0
22818,1007,2016-01-05 18:00:00,33.5,0
23017,1007,2016-01-05 19:00:00,30.25,0
23216,1007,2016-01-05 20:00:00,29.5,0
23415,1007,2016-01-05 21:00:00,30.5,0
23614,1007,2016-01-05 22:00:00,29.0,0
23813,1007,2016-01-05 23:00:00,28.75,0
24012,1007,2016-01-06 00:00:00,28.25,0
24210,1007,2016-01-06 01:00:00,29.0,0
24409,1007,2016-01-06 02:00:00,28.25,0
