,building_id,timestamp,meter_reading,anomaly
107,925,2016-01-01 00:00:00,,0
306,925,2016-01-01 01:00:00,13.0,0
504,925,2016-01-01 02:00:00,13.0,0
703,925,2016-01-01 03:00:00,13.0,0
902,925,2016-01-01 04:00:00,13.0,0
1101,925,2016-01-01 05:00:00,13.0,0
1300,925,2016-01-01 06:00:00,12.0,0
1499,925,2016-01-01 07:00:00,13.0,0
1698,925,2016-01-01 08:00:00,13.0,0
1897,925,2016-01-01 09:00:00,12.0,0
2096,925,2016-01-01 10:00:00,14.0,0
2295,925,2016-01-01 11:00:00,13.0,0
2494,925,2016-01-01 12:00:00,12.0,0
2693,925,2016-01-01 13:00:00,13.0,0
2892,925,2016-01-01 14:00:00,13.0,0
3091,925,2016-01-01 15:00:00,12.0,0
3290,925,2016-01-01 16:00:00,13.0,0
3489,925,2016-01-01 17:00:00,13.0,0
3688,925,2016-01-01 18:00:00,12.0,0
3887,925,2016-01-01 19:00:00,13.0,0
4086,925,2016-01-01 20:00:00,13.0,0
4285,925,2016-01-01 21:00:00,12.0,0
4484,925,2016-01-01 22:00:00,13.0,0
4683,925,2016-01-01 23:00:00,13.0,0
4882,925,2016-01-02 00:00:00,13.0,0
5081,925,2016-01-02 01:00:00,14.0,0
5279,925,2016-01-02 02:00:00,13.0,0
5478,925,2016-01-02 03:00:00,13.0,0
5677,925,2016-01-02 04:00:00,13.0,0
5876,925,2016-01-02 05:00:00,13.0,0
6075,925,2016-01-02 06:00:00,12.0,0
6274,925,2016-01-02 07:00:00,13.0,0
6473,925,2016-01-02 08:00:00,12.0,0
6672,925,2016-01-02 09:00:00,13.0,0
6871,925,2016-01-02 10:00:00,13.0,0
7070,925,2016-01-02 11:00:00,13.0,0
7269,925,2016-01-02 12:00:00,12.0,0
7468,925,2016-01-02 13:00:00,13.0,0
7667,925,2016-01-02 14:00:00,13.0,0
7866,925,2016-01-02 15:00:00,13.0,0
8065,925,2016-01-02 16:00:00,13.0,0
8264,925,2016-01-02 17:00:00,12.0,0
8463,925,2016-01-02 18:00:00,13.0,0
8662,925,2016-01-02 19:00:00,13.0,0
8861,925,2016-01-02 20:00:00,12.0,0
9060,925,2016-01-02 21:00:00,13.0,0
9259,925,2016-01-02 22:00:00,13.0,0
9458,925,2016-01-02 23:00:00,13.0,0
9657,925,2016-01-03 00:00:00,12.0,0
9856,925,2016-01-03 01:00:00,14.0,0
10054,925,2016-01-03 02:00:00,13.0,0
10253,925,2016-01-03 03:00:00,14.0,0
10452,925,2016-01-03 04:00:00,12.0,0
10651,925,2016-01-03 05:00:00,13.0,0
10850,925,2016-01-03 06:00:00,13.0,0
11049,925,2016-01-03 07:00:00,12.0,0
11248,925,2016-01-03 08:00:00,13.0,0
11447,925,2016-01-03 09:00:00,13.0,0
11646,925,2016-01-03 10:00:00,12.0,0
11845,925,2016-01-03 11:00:00,13.0,0
12044,925,2016-01-03 12:00:00,13.0,0
12243,925,2016-01-03 13:00:00,12.0,0
12442,925,2016-01-03 14:00:00,12.0,0
12641,925,2016-01-03 15:00:00,12.0,0
12840,925,2016-01-03 16:00:00,12.0,0
13039,925,2016-01-03 17:00:00,12.0,0
13238,925,2016-01-03 18:00:00,11.0,0
13437,925,2016-01-03 19:00:00,14.0,0
13636,925,2016-01-03 20:00:00,16.0,0
13835,925,2016-01-03 21:00:00,17.0,0
14034,925,2016-01-03 22:00:00,16.0,0
14233,925,2016-01-03 23:00:00,15.0,0
14432,925,2016-01-04 00:00:00,16.0,0
14631,925,2016-01-04 01:00:00,16.0,0
14829,925,2016-01-04 02:00:00,16.0,0
15028,925,2016-01-04 03:00:00,17.0,0
15227,925,2016-01-04 04:00:00,16.0,0
15426,925,2016-01-04 05:00:00,15.0,0
15624,925,2016-01-04 06:00:00,15.0,0
15822,925,2016-01-04 07:00:00,16.0,0
16021,925,2016-01-04 08:00:00,15.0,0
16220,925,2016-01-04 09:00:00,17.0,0
16419,925,2016-01-04 10:00:00,18.0,0
16618,925,2016-01-04 11:00:00,19.0,0
16817,925,2016-01-04 12:00:00,19.0,0
17016,925,2016-01-04 13:00:00,19.0,0
17215,925,2016-01-04 14:00:00,19.0,0
17414,925,2016-01-04 15:00:00,18.0,0
17613,925,2016-01-04 16:00:00,18.0,0
17812,925,2016-01-04 17:00:00,18.0,0
18011,925,2016-01-04 18:00:00,17.0,0
18210,925,2016-01-04 19:00:00,20.0,0
18409,925,2016-01-04 20:00:00,17.0,0
18608,925,2016-01-04 21:00:00,17.0,0
18807,925,2016-01-04 22:00:00,15.0,0
19006,925,2016-01-04 23:00:00,15.0,0
19205,925,2016-01-05 00:00:00,14.0,0
19404,925,2016-01-05 01:00:00,13.0,0
19602,925,2016-01-05 02:00:00,14.0,0
19801,925,2016-01-05 03:00:00,13.0,0
20000,925,2016-01-05 04:00:00,12.0,0
20199,925,2016-01-05 05:00:00,13.0,0
20398,925,2016-01-05 06:00:00,13.0,0
20597,925,2016-01-05 07:00:00,17.0,0
20796,925,2016-01-05 08:00:00,16.0,0
20995,925,2016-01-05 09:00:00,16.0,0
21194,925,2016-01-05 10:00:00,17.0,0
21393,925,2016-01-05 11:00:00,18.0,0
21592,925,2016-01-05 12:00:00,21.0,0
21791,925,2016-01-05 13:00:00,19.0,0
21990,925,2016-01-05 14:00:00,18.0,0
22189,925,2016-01-05 15:00:00,18.0,0
22388,925,2016-01-05 16:00:00,18.0,0
22587,925,2016-01-05 17:00:00,18.0,0
22786,925,2016-01-05 18:00:00,18.0,0
22985,925,2016-01-05 19:00:00,19.0,0
23184,925,2016-01-05 20:00:00,18.0,0
23383,925,2016-01-05 21:00:00,18.0,0
23582,925,2016-01-05 22:00:00,15.0,0
23781,925,2016-01-05 23:00:00,14.0,0
