,building_id,timestamp,meter_reading,anomaly
93,889,2016-01-01 00:00:00,,0
293,889,2016-01-01 01:00:00,71.0,0
491,889,2016-01-01 02:00:00,71.0,0
690,889,2016-01-01 03:00:00,72.0,0
889,889,2016-01-01 04:00:00,72.0,0
1088,889,2016-01-01 05:00:00,73.0,0
1287,889,2016-01-01 06:00:00,75.0,0
1486,889,2016-01-01 07:00:00,74.0,0
1685,889,2016-01-01 08:00:00,76.0,0
1884,889,2016-01-01 09:00:00,72.0,0
2083,889,2016-01-01 10:00:00,73.0,0
2282,889,2016-01-01 11:00:00,73.0,0
2481,889,2016-01-01 12:00:00,74.0,0
2680,889,2016-01-01 13:00:00,73.0,0
2879,889,2016-01-01 14:00:00,72.0,0
3078,889,2016-01-01 15:00:00,71.0,0
3277,889,2016-01-01 16:00:00,73.0,0
3476,889,2016-01-01 17:00:00,71.0,0
3675,889,2016-01-01 18:00:00,73.0,0
3874,889,2016-01-01 19:00:00,76.0,0
4073,889,2016-01-01 20:00:00,74.0,0
4272,889,2016-01-01 21:00:00,72.0,0
4471,889,2016-01-01 22:00:00,73.0,0
4670,889,2016-01-01 23:00:00,71.0,0
4869,889,2016-01-02 00:00:00,71.0,0
5068,889,2016-01-02 01:00:00,72.0,0
5266,889,2016-01-02 02:00:00,70.0,0
5465,889,2016-01-02 03:00:00,72.0,0
5664,889,2016-01-02 04:00:00,72.0,0
5863,889,2016-01-02 05:00:00,72.0,0
6062,889,2016-01-02 06:00:00,73.0,0
6261,889,2016-01-02 07:00:00,73.0,0
6460,889,2016-01-02 08:00:00,83.0,0
6659,889,2016-01-02 09:00:00,82.0,0
6858,889,2016-01-02 10:00:00,83.0,0
7057,889,2016-01-02 11:00:00,78.0,0
7256,889,2016-01-02 12:00:00,80.0,0
7455,889,2016-01-02 13:00:00,78.0,0
7654,889,2016-01-02 14:00:00,78.0,0
7853,889,2016-01-02 15:00:00,79.0,0
8052,889,2016-01-02 16:00:00,76.0,0
8251,889,2016-01-02 17:00:00,77.0,0
8450,889,2016-01-02 18:00:00,79.0,0
8649,889,2016-01-02 19:00:00,82.0,0
8848,889,2016-01-02 20:00:00,81.0,0
9047,889,2016-01-02 21:00:00,73.0,0
9246,889,2016-01-02 22:00:00,72.0,0
9445,889,2016-01-02 23:00:00,72.0,0
9644,889,2016-01-03 00:00:00,74.0,0
9843,889,2016-01-03 01:00:00,71.0,0
