,building_id,timestamp,meter_reading,anomaly
79,732,2016-01-01 00:00:00,14.6,0
279,732,2016-01-01 01:00:00,28.5,0
477,732,2016-01-01 02:00:00,29.5,0
676,732,2016-01-01 03:00:00,30.4,0
875,732,2016-01-01 04:00:00,29.8,0
1074,732,2016-01-01 05:00:00,28.4,0
1273,732,2016-01-01 06:00:00,29.4,0
1472,732,2016-01-01 07:00:00,30.9,0
1671,732,2016-01-01 08:00:00,28.8,0
1870,732,2016-01-01 09:00:00,26.5,0
2069,732,2016-01-01 10:00:00,24.3,0
2268,732,2016-01-01 11:00:00,24.4,0
2467,732,2016-01-01 12:00:00,25.2,0
2666,732,2016-01-01 13:00:00,24.4,0
2865,732,2016-01-01 14:00:00,24.1,0
3064,732,2016-01-01 15:00:00,25.5,0
3263,732,2016-01-01 16:00:00,27.1,0
3462,732,2016-01-01 17:00:00,27.7,0
3661,732,2016-01-01 18:00:00,27.2,0
3860,732,2016-01-01 19:00:00,27.6,0
4059,732,2016-01-01 20:00:00,28.8,0
4258,732,2016-01-01 21:00:00,28.8,0
4457,732,2016-01-01 22:00:00,30.8,0
4656,732,2016-01-01 23:00:00,30.0,0
4855,732,2016-01-02 00:00:00,28.7,0
5054,732,2016-01-02 01:00:00,28.4,0
5252,732,2016-01-02 02:00:00,28.5,0
5451,732,2016-01-02 03:00:00,29.0,0
5650,732,2016-01-02 04:00:00,29.0,0
5849,732,2016-01-02 05:00:00,29.5,0
6048,732,2016-01-02 06:00:00,28.1,0
6247,732,2016-01-02 07:00:00,28.5,0
6446,732,2016-01-02 08:00:00,28.0,0
6645,732,2016-01-02 09:00:00,29.3,0
6844,732,2016-01-02 10:00:00,27.0,0
7043,732,2016-01-02 11:00:00,24.3,0
7242,732,2016-01-02 12:00:00,24.3,0
7441,732,2016-01-02 13:00:00,24.6,0
7640,732,2016-01-02 14:00:00,25.8,0
7839,732,2016-01-02 15:00:00,28.6,0
8038,732,2016-01-02 16:00:00,28.4,0
8237,732,2016-01-02 17:00:00,29.1,0
8436,732,2016-01-02 18:00:00,27.9,0
8635,732,2016-01-02 19:00:00,27.7,0
8834,732,2016-01-02 20:00:00,27.7,0
9033,732,2016-01-02 21:00:00,28.4,0
9232,732,2016-01-02 22:00:00,28.0,0
9431,732,2016-01-02 23:00:00,28.7,0
9630,732,2016-01-03 00:00:00,29.2,0
9829,732,2016-01-03 01:00:00,28.1,0
10027,732,2016-01-03 02:00:00,27.7,0
10226,732,2016-01-03 03:00:00,28.9,0
10425,732,2016-01-03 04:00:00,28.8,0
10624,732,2016-01-03 05:00:00,27.8,0
10823,732,2016-01-03 06:00:00,28.1,0
11022,732,2016-01-03 07:00:00,29.3,0
11221,732,2016-01-03 08:00:00,27.4,0
11420,732,2016-01-03 09:00:00,28.1,0
11619,732,2016-01-03 10:00:00,27.5,0
11818,732,2016-01-03 11:00:00,28.1,0
12017,732,2016-01-03 12:00:00,24.7,0
12216,732,2016-01-03 13:00:00,23.6,0
12415,732,2016-01-03 14:00:00,24.2,0
12614,732,2016-01-03 15:00:00,24.2,0
12813,732,2016-01-03 16:00:00,31.2,0
13012,732,2016-01-03 17:00:00,36.3,0
13211,732,2016-01-03 18:00:00,33.8,0
13410,732,2016-01-03 19:00:00,30.6,0
13609,732,2016-01-03 20:00:00,29.5,0
13808,732,2016-01-03 21:00:00,29.2,0
14007,732,2016-01-03 22:00:00,28.8,0
14206,732,2016-01-03 23:00:00,29.4,0
14405,732,2016-01-04 00:00:00,30.1,0
