,building_id,timestamp,meter_reading,anomaly
182,1284,2016-01-01 00:00:00,1497.04,0
380,1284,2016-01-01 01:00:00,1488.28,0
579,1284,2016-01-01 02:00:00,1462.17,0
778,1284,2016-01-01 03:00:00,1470.26,0
977,1284,2016-01-01 04:00:00,1439.91,0
1176,1284,2016-01-01 05:00:00,1478.58,0
1375,1284,2016-01-01 06:00:00,1447.96,0
1574,1284,2016-01-01 07:00:00,1463.02,0
1773,1284,2016-01-01 08:00:00,1469.96,0
1972,1284,2016-01-01 09:00:00,1455.94,0
2171,1284,2016-01-01 10:00:00,1483.88,0
2370,1284,2016-01-01 11:00:00,1499.09,0
2569,1284,2016-01-01 12:00:00,1527.07,0
2768,1284,2016-01-01 13:00:00,1549.56,0
2967,1284,2016-01-01 14:00:00,1521.5,0
3166,1284,2016-01-01 15:00:00,1523.27,0
3365,1284,2016-01-01 16:00:00,1537.28,0
3564,1284,2016-01-01 17:00:00,1557.68,0
3763,1284,2016-01-01 18:00:00,1537.48,0
3962,1284,2016-01-01 19:00:00,1543.49,0
4161,1284,2016-01-01 20:00:00,1577.46,0
4360,1284,2016-01-01 21:00:00,1549.31,0
4559,1284,2016-01-01 22:00:00,1534.57,0
4758,1284,2016-01-01 23:00:00,1534.09,0
4957,1284,2016-01-02 00:00:00,1513.84,0
5155,1284,2016-01-02 01:00:00,1491.18,0
5354,1284,2016-01-02 02:00:00,1506.74,0
5553,1284,2016-01-02 03:00:00,1489.44,0
5752,1284,2016-01-02 04:00:00,1460.41,0
5951,1284,2016-01-02 05:00:00,1462.36,0
6150,1284,2016-01-02 06:00:00,1457.81,0
6349,1284,2016-01-02 07:00:00,1472.08,0
6548,1284,2016-01-02 08:00:00,1469.46,0
6747,1284,2016-01-02 09:00:00,1504.56,0
6946,1284,2016-01-02 10:00:00,1470.12,0
7145,1284,2016-01-02 11:00:00,1511.77,0
7344,1284,2016-01-02 12:00:00,1524.19,0
7543,1284,2016-01-02 13:00:00,1524.0,0
7742,1284,2016-01-02 14:00:00,1540.77,0
7941,1284,2016-01-02 15:00:00,1541.86,0
8140,1284,2016-01-02 16:00:00,1555.95,0
8339,1284,2016-01-02 17:00:00,1548.01,0
8538,1284,2016-01-02 18:00:00,1564.44,0
8737,1284,2016-01-02 19:00:00,1571.51,0
8936,1284,2016-01-02 20:00:00,1536.31,0
9135,1284,2016-01-02 21:00:00,1516.72,0
9334,1284,2016-01-02 22:00:00,1519.55,0
9533,1284,2016-01-02 23:00:00,1525.89,0
9732,1284,2016-01-03 00:00:00,1511.91,0
9930,1284,2016-01-03 01:00:00,1504.11,0
10129,1284,2016-01-03 02:00:00,1489.94,0
10328,1284,2016-01-03 03:00:00,1477.77,0
10527,1284,2016-01-03 04:00:00,1454.47,0
10726,1284,2016-01-03 05:00:00,1459.62,0
10925,1284,2016-01-03 06:00:00,1475.28,0
11124,1284,2016-01-03 07:00:00,1463.47,0
11323,1284,2016-01-03 08:00:00,1469.46,0
11522,1284,2016-01-03 09:00:00,1464.56,0
11721,1284,2016-01-03 10:00:00,1452.76,0
11920,1284,2016-01-03 11:00:00,1493.75,0
12119,1284,2016-01-03 12:00:00,1515.91,0
